,Player,Link,Player_name(param),Player_id(param)
244,Roberto González,/en/players/56545648/Roberto-Gonzalez,Roberto-Gonzalez,56545648
245,Francisco Jesús Crespo García,/en/players/8c4e56cb/Francisco-Jesus-Crespo-Garcia,Francisco-Jesus-Crespo-Garcia,8c4e56cb
246,Enzo Loiodice,/en/players/6bca20fe/Enzo-Loiodice,Enzo-Loiodice,6bca20fe
247,Óscar Clemente,/en/players/9dfdbdeb/Oscar-Clemente,Oscar-Clemente,9dfdbdeb
248,ALex Salomón,/en/players/1c9e16d1/ALex-Salomon,ALex-Salomon,1c9e16d1
249,Eduardo Espiau,/en/players/872befe6/Eduardo-Espiau,Eduardo-Espiau,872befe6
250,Jonathan,/en/players/f3f60814/Jonathan,Jonathan,f3f60814
251,Tomás Cardona,/en/players/e5cabba3/Tomas-Cardona,Tomas-Cardona,e5cabba3
252,Rafa Mújica,/en/players/04a67d5b/Rafa-Mujica,Rafa-Mujica,04a67d5b
253,Pietro Iemmello,/en/players/0861b8d6/Pietro-Iemmello,Pietro-Iemmello,0861b8d6
254,Ismael Athuman,/en/players/fdebc935/Ismael-Athuman,Ismael-Athuman,fdebc935
255,Diego Gutiérrez,/en/players/e75cf11d/Diego-Gutierrez,Diego-Gutierrez,e75cf11d
256,Sergi Cardona,/en/players/74e90475/Sergi-Cardona,Sergi-Cardona,74e90475
257,Saúl Coco,/en/players/d0ee1652/Saul-Coco,Saul-Coco,d0ee1652
258,Pau Miguélez,/en/players/3c8efb6a/Pau-Miguelez,Pau-Miguelez,3c8efb6a
259,Iñaki Elejalde,/en/players/28d9dddb/Inaki-Elejalde,Inaki-Elejalde,28d9dddb
260,Alberto Moleiro,/en/players/c2c8897d/Alberto-Moleiro,Alberto-Moleiro,c2c8897d
261,Sergi Puig,/en/players/77951f80/Sergi-Puig,Sergi-Puig,77951f80
262,Juan Satoca,/en/players/d6315e0a/Juan-Satoca,Juan-Satoca,d6315e0a
263,David Vicente,/en/players/0d16396e/David-Vicente,David-Vicente,0d16396e
264,﻿Álvaro Lemos,/en/players/31d45cc8/Alvaro-Lemos,Alvaro-Lemos,31d45cc8
265,Omenuke Mfulu,/en/players/bdc14559/Omenuke-Mfulu,Omenuke-Mfulu,bdc14559
266,Armando Sadiku,/en/players/8b6d1830/Armando-Sadiku,Armando-Sadiku,8b6d1830
267,Erick Ferigra,/en/players/67cddecb/Erick-Ferigra,Erick-Ferigra,67cddecb
268,Adalberto Peñaranda,/en/players/4b3f2936/Adalberto-Penaranda,Adalberto-Penaranda,4b3f2936
269,Pinchi,/en/players/53bf02db/Pinchi,Pinchi,53bf02db
270,Hernâni Fortes,/en/players/2327c29e/Hernani-Fortes,Hernani-Fortes,2327c29e
271,Pedro Alejandro García Mejías,/en/players/65217387/Pedro-Alejandro-Garcia-Mejias,Pedro-Alejandro-Garcia-Mejias,65217387
272,Unai Veiga,/en/players/d085ffac/Unai-Veiga,Unai-Veiga,d085ffac
273,Alfonso,/en/players/970ed894/Alfonso,Alfonso,970ed894
274,Cendón,/en/players/4b4cd163/Cendon,Cendon,4b4cd163
