,Player,Link,Player_name(param),Player_id(param)
280,Pascal Struijk,/en/players/f4d296e4/Pascal-Struijk,Pascal-Struijk,f4d296e4
281,Romário Vieira,/en/players/75a4ebb3/Romario-Vieira,Romario-Vieira,75a4ebb3
282,﻿Mateusz Klich,/en/players/282679b4/Mateusz-Klich,Mateusz-Klich,282679b4
283,Jack Harrison,/en/players/aa849a12/Jack-Harrison,Jack-Harrison,aa849a12
284,Barry Douglas,/en/players/c859705e/Barry-Douglas,Barry-Douglas,c859705e
285,Tyler Roberts,/en/players/6c17e046/Tyler-Roberts,Tyler-Roberts,6c17e046
286,Kiko Casilla,/en/players/58bc7d18/Kiko-Casilla,Kiko-Casilla,58bc7d18
287,Patrick Bamford,/en/players/93feac6e/Patrick-Bamford,Patrick-Bamford,93feac6e
288,Jack Clarke,/en/players/e16932d8/Jack-Clarke,Jack-Clarke,e16932d8
289,Jamie Shackleton,/en/players/8d03ca5a/Jamie-Shackleton,Jamie-Shackleton,8d03ca5a
290,Lewis Baker,/en/players/1b278bf5/Lewis-Baker,Lewis-Baker,1b278bf5
291,Aapo Halme,/en/players/02b952ce/Aapo-Halme,Aapo-Halme,02b952ce
292,Leif Davis,/en/players/8574c61f/Leif-Davis,Leif-Davis,8574c61f
293,Will Huffer,/en/players/00b49122/Will-Huffer,Will-Huffer,00b49122
294,Ryan Edmondson,/en/players/ddf99c2a/Ryan-Edmondson,Ryan-Edmondson,ddf99c2a
