19912,Baboucarr Gaye,GK,92
19913,Semir Ucar,MF,13
19914,Marcel Hartel,MF,13
19915,Joakim Nilsson,DF,41
19916,Cebio Soukou,"MF,FW",132
19917,Fabian Kunze,MF,13
19918,Jomaine Consbruch,MF,13
19919,Oscar Linnér,GK,41
19920,Sebastian Müller,FW,13
19921,Ritsu Doan,"MF,FW",54
19922,Jacob Barrett Laursen,DF,7
19923,Sergio Córdova,"FW,MF",53
19924,Masaya Okugawa,MF,54
19925,Nathan de Medina,DF,27
19926,Christian Gebauer,"MF,FW",24
19927,Julian Frommann,MF,13
19928,Patrick Wimmer,"MF,FW",24
19929,Sebastian Vasiliadis,MF,55
19930,Robin Hack,"MF,FW",13
19931,Florian Krüger,"MF,FW",13
19932,Andrés Andrade Cedeño,DF,89
19933,Guilherme Ramos,DF,3
19934,Bryan Lasme,"FW,MF",4
19935,Gonzalo Castro,"MF,FW",13
19936,George Bello,DF,75
19937,Edimilson Fernandes,"MF,DF",39
19938,Burak İnce,FW,15
19939,Lennart-Marten Czyborra,DF,13
19940,Vladislav Cherny,MF,13
19941,Arne Schulz,GK,13
19942,﻿Darius Kampa,GK,13
19943,Lars Müller,"DF,MF",13
19944,Tommy Larsen,MF,21
19945,Tomasz Kos,DF,14
19946,Marek Nikl,DF,84
19947,Milorad Popović,DF,28
19948,Saša Ćirić,FW,81
19949,Dušan Petković,"DF,MF",28
19950,Tony Sanneh,"DF,MF",75
19951,Dieter Frey,"DF,MF",13
19952,Júnior,MF,2
19953,Thomas Stehle,DF,13
19954,Martin Driller,FW,13
19955,Stephan Paßlack,DF,13
19956,Kai Michalke,FW,13
19957,Milan Belić,FW,28
19958,Rade Todorović,MF,28
19959,Michael Kügler,MF,13
19960,Pavel David,"FW,MF",84
19961,Marco Villa,FW,13
19962,Dominik Reinhardt,DF,13
19963,Mariusz Kukiełka,"DF,MF",14
19964,Frank Wiblishauser,DF,13
19965,Thomas Paulus,DF,13
19966,Samuel Slovák,"FW,MF",70
19967,Oktay Derelioğlu,FW,15
19968,Mehdi Taouil,MF,26
19969,Fernando de Ornelas,"FW,MF",53
19970,Vlademir,"FW,MF",2
19971,Mario Cantaluppi,"DF,MF",39
19972,Bartosz Bosacki,DF,14
19973,Dirk Langerbein,GK,13
19974,Tigrão,DF,2
19975,Ivan Saenko,"FW,MF",23
19976,Jawhar Mnari,MF,46
19977,Jan Kristiansen,"DF,MF",7
19978,Sebastian Szikal,MF,13
19979,Michael Beauchamp,DF,42
19980,Matthew Spiranovic,"DF,MF",42
19981,Gerald Sibon,FW,11
19982,Leon Benko,FW,16
19983,Jaromír Blažek,GK,84
19984,Joshua Kennedy,FW,42
19985,Ralf Schmidt,DF,13
19986,Mike Frantz,"FW,MF",13
19987,Juri Judt,"DF,MF",13
19988,José Gonçalves,DF,3
19989,Mário Breška,"FW,MF",70
19990,Aleksandar Mitreski,"DF,MF",81
19991,Markus Fuchs,FW,13
19992,Dominic Maroh,DF,32
19993,Alexander Stephan,GK,13
19994,﻿Timmy Simons,"DF,MF",27
19995,Almog Cohen,MF,45
19996,Per Nilsson,DF,41
19997,Timothy Chandler,"DF,MF",75
19998,Róbert Mak,"FW,MF",70
19999,Markus Mendler,"FW,MF",13
20000,Julian Wießmeier,"DF,FW",13
20001,Nassim Ben Khalifa,"FW,MF",39
20002,Patrick Rakovsky,GK,13
20003,Wilson Kamavuaka,"DF,MF",50
20004,Berkay Dabanlı,DF,15
20005,Mu Kanazaki,"FW,MF",54
20006,Muhammed Ildiz,MF,24
20007,Noah Korczowski,DF,13
20008,Ondřej Petrák,MF,84
20009,Tobias Pachonik,"DF,MF",13
20010,Sinan Tekerci,MF,15
20011,﻿Alessandro Schöpf,MF,24
20012,Jakub Sylvestr,FW,70
20013,Even Hovland,DF,21
20014,Jürgen Mössmer,"DF,MF",13
20015,Robert Koch,"FW,MF",13
20016,Sebastian Kerk,"FW,MF",13
20017,Manuel Bihr,DF,112
20018,Danny Blum,"FW,MF",13
20019,Cristian Ramírez,DF,61
20020,Ivan Knezevic,FW,16
20021,Mišo Brečko,DF,32
20022,Dave Bulthuis,DF,11
20023,Tim Leibold,"MF,DF",13
20024,Georg Margreitter,DF,24
20025,Patrick Erras,MF,13
20026,Rúrik Gíslason,"MF,FW",40
20027,Zoltán Stieber,MF,87
20028,Philipp Hercher,"DF,FW",13
20029,Lukas Mühl,DF,13
20030,Ramon Castellucci,GK,13
20031,Tobias Kempe,MF,13
20032,Tim Matavž,FW,32
20033,Edgar Salli,MF,36
20034,Patrick Kammerbauer,"DF,MF",13
20035,Constant Djakpa,"DF,MF",35
20036,Dennis Lippert,DF,13
20037,Mikael Ishak,FW,41
20038,Lucas Hufnagel,MF,76
20039,Dominic Baumann,FW,13
20040,Shawn Parker,FW,13
20041,Steffen Eder,DF,13
20042,Philipp Förster,"FW,MF",13
20043,Enrico Valentini,"DF,MF",9
20044,Tobias Werner,"MF,FW",13
20045,Federico Palacios Martínez,"FW,MF",13
20046,Marvin Stefaniak,"MF,FW",13
20047,Adam Zreľák,FW,70
20048,Alexander Fuchs,MF,13
20049,Ulisses Garcia,DF,39
20050,Lukas Jäger,"DF,MF",24
20051,Johannes Kreidl,GK,24
20052,Robert Bauer,DF,13
20053,Virgil Misidjan,"MF,FW",11
20054,Yuya Kubo,"FW,MF",54
20055,Törles Knöll,"FW,MF",13
20056,Timothy Tillman,"FW,MF",13
20057,Patric Klandt,GK,13
20058,Nikola Dovedan,"MF,FW",24
20059,Tim Handwerker,"DF,MF",13
20060,Asger Sørensen,DF,7
20061,Oliver Sorg,DF,13
20062,Fabian Nürnberger,MF,13
20063,Fabian Schleusener,MF,13
20064,Philip Heise,"MF,DF",13
20065,Iuri Medeiros,MF,3
20066,Felix Lohkemper,"MF,FW",13
20067,Andreas Lukse,GK,24
20068,Benedikt Willert,GK,13
20069,Adam Gnezda Čerin,MF,32
20070,Paul-Philipp Besong,FW,13
20071,Felix Kielkopf,GK,13
20072,Lukas Schleimer,MF,13
20073,Tom Krauß,MF,13
20074,Mats Møller Dæhli,MF,21
20075,Erik Shuranov,FW,13
20076,Dennis Borkowski,FW,13
20077,Tim Latteier,"MF,FW",13
20078,Pascal Köpke,"MF,FW",13
20079,Noel Knothe,DF,13
20080,Linus Rosenlöcher,DF,13
20081,Pius Krätschmer,DF,13
20082,Mario Suver,DF,16
20083,Ekin Celebi,DF,13
20084,Lino Tempelmann,"MF,FW",13
20085,Kilian Fischer,"DF,MF",13
20086,Florian Hübner,"DF,MF",13
20087,Jens Castrop,DF,13
20088,﻿Zsolt Lőw,"DF,MF",87
20089,Vragel da Silva,DF,2
20090,Timo Rost,MF,13
20091,Laurențiu Reghecampf,MF,51
20092,Moussa Latoundji,MF,132
20093,Christian Beeck,DF,13
20094,Robert Vágner,FW,84
20095,Andrzej Juskowiak,FW,14
20096,Marcel Rozgonyi,DF,13
20097,Tomislav Piplica,GK,49
20098,Andrzej Kobylański,"FW,MF",14
20099,Paulo Rink,"FW,MF",13
20100,Vasile Miriuță,MF,87
20101,Faruk Hujdurović,DF,49
20102,Bruno Akrapović,MF,49
20103,Lars Jungnickel,"FW,MF",13
20104,Ronny Thielemann,MF,13
20105,Vilmos Sebők,DF,87
20106,Gunnar Berntsen,GK,13
20107,Markus Feldhoff,FW,13
20108,Torsten Mattuschka,MF,13
20109,Franklin,FW,2
20110,Santiago Silva,FW,8
20111,Ronny Nikol,"DF,MF",13
20112,Benjamin Schöckel,DF,13
20113,Adrian Iordache,FW,51
20114,Tomasz Bandrowski,MF,14
20115,Björn Brunnemann,MF,13
20116,﻿Daniel Gunkel,MF,13
20117,Steffen Baumgart,FW,13
20118,Martin Hyský,DF,84
20119,Adebowale Ogungbure,MF,52
20120,Michael Thurk,FW,13
20121,Norbert Mészáros,DF,87
20122,Rayk Schröder,DF,13
20123,Brent Fisher,FW,126
20124,﻿Kevin McKenna,"DF,FW",44
20125,Sidney,DF,2
20126,Daniel Ziebig,"DF,MF",13
20127,Daniel Gomez,FW,4
20128,Markus Dworrak,"FW,MF",13
20129,Igor Mitreski,DF,81
20130,Mario Cvitanović,DF,16
20131,Stanislav Angelov,"DF,MF",65
20132,Ivan Radeljić,DF,49
20133,Branko Jelić,FW,28
20134,Stathis Aloneftis,"FW,MF",63
20135,Dušan Vasiljević,MF,28
20136,Kristijan Ipša,DF,16
20137,Przemysław Trytko,"FW,MF",14
20138,Çağdaş Atan,DF,15
20139,Ivica Iliev,"FW,MF",28
20140,Savo Pavićević,DF,33
20141,Dennis Sørensen,"FW,MF",7
20142,Emil Jula,FW,51
20143,Marco Kurth,MF,13
20144,Ovidiu Burcă,DF,51
20145,Jan Rajnoch,"DF,MF",84
20146,Adi Rocha,FW,2
20147,Adam Straith,"DF,FW",44
20148,Alexander Bittroff,DF,13
20149,Léonard Kweuke,FW,36
20150,Nils Miatke,"DF,MF",13
20151,Clemens Fandrich,MF,13
20152,Roger,MF,2
20153,Valeriy Sokolenko,DF,29
20154,Thomas Franke,MF,13
20155,Frank Lehmann,GK,13
20156,Marc-Philipp Zimmermann,FW,13
20157,Jules Reimerink,"FW,MF",11
20158,Takahito Soma,DF,54
20159,Kolja Afriyie,DF,13
20160,Rok Kronaveter,MF,32
20161,Velimir Jovanović,FW,28
20162,Konstantin Engel,DF,149
20163,Martin Fenin,FW,84
20164,Marius Bilașco,"FW,MF",51
20165,Tobias Steffen,FW,13
20166,Christian Bickel,MF,13
20167,Jurica Buljat,DF,16
20168,Sven Michel,"FW,MF",13
20169,Dániel Sváb,DF,87
20170,Mateo Sušić,"DF,MF",49
20171,Sebastian Mrowca,"DF,MF",14
20172,Joshua Putze,MF,13
20173,Paul Röwer,FW,13
20174,Tim Kleindienst,FW,13
20175,Robert Berger,DF,149
20176,﻿Kevin Müller,GK,13
20177,Robin Szarka,DF,13
20178,Cédric Mimbala,DF,50
20179,Marco Holz,DF,13
20180,Manuel Zeitz,"DF,MF",13
20181,Anton Makarenko,"FW,MF",29
20182,Zbyněk Pospěch,FW,84
20183,Rok Elsner,"DF,MF",32
20184,Leonhard Kaufmann,MF,24
20185,Fabian Pawela,FW,14
20186,Jonas Zickert,MF,13
20187,Tim Häußler,DF,13
20188,Frederick Kyereh,FW,13
20189,Nils Gottschick,MF,13
20190,Andy Hebler,MF,13
20191,Paterson Chato,MF,13
20192,Paul Maurer,FW,13
20193,Christopher Lemke,MF,13
20194,Lukas Bache,DF,13
20195,Tobias Gerstmann,MF,13
20196,Marcel Kapplinghaus,DF,13
20197,Philipp Knechtel,DF,13
20198,Max Oberschmidt,GK,13
20199,Fritz Pflug,GK,13
20200,Joni Kauko,MF,83
20201,Patrick Breitkreuz,"FW,MF",13
20202,Daniel Lück,GK,13
20203,Mounir Bouziane,MF,4
20204,Valentin Crețu,"DF,MF",51
20205,Nestor Djengoue,MF,9
20206,Felix Geisler,MF,13
20207,Sergi Arimany,FW,1
20208,Andrei Lungu,MF,51
20209,Michael Czyborra,DF,13
20210,Mateusz Trochanowski,GK,24
20211,Malte Karbstein,DF,13
20212,Erik Zerna,MF,13
20213,﻿Marcelo Freitas,MF,2
20214,Tim Kruse,MF,13
20215,Lasse Schlüter,DF,13
20216,Andrej Startsev,DF,149
20217,Marc Stein,DF,13
20218,Fabio Viteritti,MF,13
20219,Streli Mamba,FW,13
20220,Maximilian Zimmer,MF,13
20221,Kevin Weidlich,MF,13
20222,Benjamin Förster,FW,13
20223,Paul Gehrmann,MF,13
20224,Robert Müller,DF,13
20225,Daniel Bohl,MF,13
20226,Leon Schneider,"DF,MF",13
20227,Luke Hemmerich,"DF,MF",13
20228,Kevin Rauhut,GK,13
20229,Lars Bender,"MF,DF",13
20230,Kevin Scheidhauer,"FW,MF",13
20231,Daniel Stanese,MF,44
20232,Fabian Graudenz,"FW,MF",13
20233,Moritz Broschinski,FW,13
20234,Marcel Baude,FW,13
20235,Abdulkadir Beyazit,FW,15
20236,Colin Raak,MF,13
20237,Max Grundmann,DF,13
20238,Niklas Geisler,FW,13
20239,Tim Stawecki,GK,13
20240,﻿Felix Brügmann,MF,13
20241,Tobias Eisenhuth,MF,13
20242,Marcel Hoppe,DF,13
20243,Jan Koch,DF,13
20244,Lennart Moser,GK,13
20245,Berkan Taz,FW,13
20246,Ben-Florian Meyer,MF,13
20247,Julian Simon,GK,13
20248,﻿Sascha Riether,"DF,MF",13
20249,Dennis Kruppke,"FW,MF",13
20250,Richard Golz,GK,13
20251,Wilfried Sanou,"FW,MF",62
20252,Andreas Zeyer,MF,13
20253,Stefan Müller,DF,13
20254,Ibrahim Tanko,FW,17
20255,Lars Hermel,DF,13
20256,Julian Reinard,GK,13
20257,Tobias Willi,MF,13
20258,Daniel Schumann,DF,13
20259,Timo Reus,GK,13
20260,Seyi Olajengbesi,DF,52
20261,Rolf-Christel Guié-Mien,MF,80
20262,Youssef Mohamad,DF,141
20263,Andreas Ibertsberger,DF,24
20264,Samuel Koejoe,FW,11
20265,Otar Khizaneishvili,DF,76
20266,Torge Hollmann,DF,13
20267,Alexander Walke,GK,13
20268,Niels Hansen,MF,13
20269,Benjamin Baltes,MF,13
20270,Dennis Bührer,"DF,MF",13
20271,Henrich Benčík,FW,70
20272,Cafú,FW,85
20273,Boubacar Coulibaly,MF,12
20274,Carsten Nulle,GK,13
20275,Manuel Konrad,MF,13
20276,Owusu Ampomah,FW,17
20277,﻿Ivica Banović,MF,16
20278,Pavel Krmaš,"DF,MF",84
20279,Ali Güneş,"DF,FW",15
20280,Amir Akrout,FW,46
20281,Mirnes Mešić,FW,49
20282,Andreas Glockner,"FW,MF",13
20283,Oliver Barth,DF,13
20284,Alain Ollé Ollé,MF,36
20285,Felix Roth,FW,13
20286,Johannes Flum,MF,13
20287,Suat Türker,FW,13
20288,Vitali Rodionov,FW,77
20289,David Targamadze,MF,76
20290,Maximilian Mehring,MF,13
20291,﻿Felix Bastians,"DF,MF",13
20292,Mensur Mujdža,"DF,MF",49
20293,Manuel Salz,GK,13
20294,Oliver Baumann,GK,13
20295,Shqipon Bektasi,"FW,MF",13
20296,Kisho Yano,FW,54
20297,Zvonko Pamić,MF,16
20298,Jonathan Schmid,"DF,MF",4
20299,Daniel Sereinig,DF,39
20300,Sebastian Freis,"FW,MF",13
20301,Karim Guédé,MF,70
20302,Immanuel Höhn,DF,13
20303,Garra Dembélé,"FW,MF",12
20304,Daniel Batz,GK,13
20305,Vegar Eggen Hedenstad,"DF,MF",21
20306,Christian Günter,"DF,MF",13
20307,Marc Lais,MF,13
20308,Tim Albutat,MF,13
20309,Admir Mehmedi,"FW,MF",39
20310,Nicolas Höfler,MF,13
20311,Václav Pilař,"FW,MF",84
20312,Philipp Zulechner,FW,24
20313,Charles-Elie Laprevotte,MF,4
20314,Nicolai Lorenzoni,"DF,MF",13
20315,Tim Schraml,"DF,MF",13
20316,Dani Schahin,FW,13
20317,Florian Kath,MF,13
20318,Amir Abrashi,MF,78
20319,Vincenzo Grifo,"MF,FW",9
20320,Pascal Stenzel,DF,13
20321,Jonas Föhrenbach,DF,13
20322,Håvard Nielsen,FW,21
20323,Caleb Stanko,MF,75
20324,Amir Falahen,FW,13
20325,Fabian Schleusener,"FW,MF",13
20326,Lukas Bohro,DF,13
20327,Joshua Mees,"FW,MF",13
20328,Florian Niederlechner,FW,13
20329,Janik Haberer,"FW,MF",13
20330,Manuel Gulde,DF,13
20331,Lukas Kübler,DF,13
20332,Onur Bulut,MF,15
20333,Rafał Gikiewicz,GK,14
20334,Vincent Sierro,MF,39
20335,Robin Koch,"MF,DF",13
20336,Lucas Höler,"FW,MF",13
20337,Bartosz Kapustka,"FW,MF",14
20338,Ryan Kent,"FW,MF",6
20339,Mohamed Dräger,"MF,FW",46
20340,Chima Okoroji,DF,52
20341,﻿Dominique Heintz,DF,13
20342,Luca Waldschmidt,"FW,MF",13
20343,Jérôme Gondorf,MF,13
20344,Keven Schlotterbeck,DF,13
20345,Roland Sallai,MF,87
20346,Nico Schlotterbeck,DF,13
20347,Mark Flekken,GK,11
20348,Christoph Daferner,FW,13
20349,Brandon Borrello,"FW,MF",42
20350,Kwon Chang-hoon,"MF,FW",30
20351,Yannik Keitel,MF,13
20352,Lino Tempelmann,MF,13
20353,Gian-Luca Itter,"DF,MF",13
20354,Jeong Woo-yeong,"FW,MF",30
20355,Nishan Burkart,MF,39
20356,Carlo Boukhalfa,MF,26
20357,Kevin Schade,MF,13
20358,Kiliann Sildillia,DF,4
20359,Noah Weißhaupt,MF,13
20360,Hugo Siquet,DF,27
20361,Vincent Vermeij,MF,11
20362,Noah Atubolu,GK,13
20363,Yannik Engelhardt,MF,13
20364,Tan Leka-Schmidt,DF,13
20365,Robert Wagner,MF,13
20366,﻿Oka Nikolov,GK,81
20367,Alexander Schur,MF,13
20368,Sven Günther,"DF,MF",13
20369,Henning Bürger,"DF,MF",13
20370,Uwe Bindewald,DF,13
20371,Andree Wiedener,DF,13
20372,Geri Çipi,DF,78
20373,Jurica Puljiz,DF,16
20374,Markus Beierle,FW,13
20375,Nico Frommer,FW,13
20376,Jean-Clotaire Tsoumou-Madza,DF,80
20377,Markus Pröll,GK,13
20378,Mehmet Dragusha,MF,78
20379,Jens Keller,DF,13
20380,David Montero,MF,1
20381,Vivaldo Nascimento,DF,2
20382,Lars Weißenfeldt,DF,13
20383,Christopher Reinhard,"DF,FW",13
20384,Aleksandar Vasoski,DF,81
20385,Christian Lenze,MF,13
20386,Daniyel Cimen,"DF,MF",13
20387,Alexander Huber,"DF,MF",167
20388,Christoph Spycher,DF,39
20389,Francisco Copado,"FW,MF",1
20390,Benjamin Huggel,MF,39
20391,Dominik Stroh-Engel,FW,13
20392,﻿Albert Streit,MF,13
20393,Marcel Heller,"FW,MF",13
20394,Vangelis Mantzios,FW,55
20395,Caio Alves,MF,2
20396,Martin Hess,FW,13
20397,Krešo Ljubičić,MF,16
20398,Nikos Liberopoulos,"FW,MF",55
20399,Nikola Petković,DF,28
20400,Juvhel Tsoumou,FW,80
20401,Ricardo Clark,MF,75
20402,Marcel Titsch-Rivero,MF,13
20403,Marcos Álvarez,"FW,MF",13
20404,Sonny Kittel,"FW,MF",13
20405,Julian Dudda,DF,13
20406,Kevin Kraus,DF,13
20407,Gordon Schildenfeld,DF,16
20408,Anderson Bamba,DF,2
20409,Thomas Kessler,GK,13
20410,﻿Stefan Aigner,"FW,MF",13
20411,Aykut Özer,GK,15
20412,Václav Kadlec,FW,84
20413,Stephan Schröck,"DF,MF",90
20414,﻿Makoto Hasebe,"DF,MF",54
20415,David Kinsombi,"DF,MF",50
20416,Yannick Zummack,GK,13
20417,﻿Lukáš Hrádecký,GK,83
20418,David Abraham,DF,5
20419,Stefan Reinartz,MF,13
20420,Luc Castaignos,FW,11
20421,Marco Fabián,"MF,FW",20
20422,Mijat Gaćinović,MF,28
20423,Joel Gerezgiher,MF,13
20424,Kaan Ayhan,MF,15
20425,Nico Rinderknecht,MF,13
20426,Heinz Lindner,GK,24
20427,Branimir Hrgota,FW,41
20428,Ante Rebić,"MF,FW",16
20429,Taleb Tawatha,MF,45
20430,Aymen Barkok,MF,26
20431,Danny Blum,MF,13
20432,Anderson Ordóñez,DF,61
20433,Marius Wolf,MF,13
20434,Shani Tarashaj,MF,39
20435,Max Besuschkow,MF,13
20436,Leon Bätge,GK,13
20437,Deji Beyreuther,DF,13
20438,Miguel Blanco-Lopez,MF,13
20439,Enis Bunjaki,FW,13
20440,Furkan Zorba,DF,13
20441,Kevin-Prince Boateng,"MF,FW",17
20442,Carlos Salcedo,DF,20
20443,Danny da Costa,"DF,FW",13
20444,Daichi Kamada,"MF,FW",54
20445,Marijan Ćavar,MF,49
20446,Martin Hinteregger,DF,24
20447,Jetro Willems,"MF,DF",11
20448,Almamy Touré,"DF,MF",12
20449,Nicolai Müller,MF,13
20450,Tuta,DF,2
20451,Stefan Ilsanker,"DF,MF",24
20452,Dejan Joveljić,FW,28
20453,Nils Stendera,MF,13
20454,Amin Younes,MF,13
20455,Steven Zuber,"DF,MF",39
20456,Ajdin Hrustic,"MF,DF",42
20457,Ragnar Ache,"FW,DF",13
20458,Yannick Brugger,DF,13
20459,Rafael Borré,"FW,MF",19
20460,Jesper Lindstrøm,"MF,FW",7
20461,Kristijan Jakić,MF,16
20462,Jens Petter Hauge,"MF,FW",21
20463,Ansgar Knauff,"DF,MF",13
20464,Christopher Lenz,DF,13
20465,Sam Lammers,"FW,MF",11
20466,Diant Ramaj,GK,13
20467,Matteo Bignetti,GK,24
20468,﻿Stefan Wessels,GK,13
20469,Christian Springer,MF,13
20470,Mustafa Doğan,DF,13
20471,Matthias Scherz,FW,13
20472,Moses Sichone,DF,136
20473,Dirk Lottner,"DF,MF",13
20474,Thomas Cichon,DF,13
20475,Carsten Cullmann,DF,13
20476,Andrew Sinkala,MF,136
20477,Vladan Grujić,MF,49
20478,Marius Ebbers,FW,13
20479,Sebastian Helbig,"FW,MF",13
20480,Markus Happe,DF,13
20481,Michael Niedrig,MF,13
20482,Michael Lejan,MF,27
20483,Fábio Bilica,DF,2
20484,Timo Achenbach,DF,13
20485,Thomas Bröker,"FW,MF",13
20486,Vasilios Tsiartas,MF,55
20487,Attila Tököli,FW,87
20488,Anthony Lurling,"FW,MF",11
20489,Denis Epstein,"FW,MF",13
20490,Milivoje Novaković,FW,32
20491,Fábio Luciano,DF,2
20492,Marius Johnsen,DF,21
20493,Baykal Kulaksızoğlu,"DF,MF",39
20494,André Beleza,"FW,MF",2
20495,Tiago Cavalcanti,FW,2
20496,Mariano Trípodi,FW,5
20497,Ümit Özat,"DF,MF",15
20498,Faryd Mondragón,GK,19
20499,Kevin McKenna,"DF,FW",44
20500,Maynor Suazo,MF,107
20501,Tobias Nickenig,DF,13
20502,Kevin Pezzoni,"DF,MF",13
20503,﻿Mišo Brečko,"DF,MF",32
20504,Petit,MF,3
20505,Daniel Brosinski,"DF,MF",13
20506,Manasseh Ishiaku,FW,52
20507,Taner Yalçın,MF,13
20508,Adam Matuszczyk,MF,14
20509,Sebastian Zielinsky,"FW,MF",13
20510,Mato Jajalo,MF,49
20511,Christian Eichner,DF,13
20512,Andrezinho,DF,2
20513,Miro Varvodić,GK,16
20514,Tomoaki Makino,DF,54
20515,Alexandru Ioniță,FW,51
20516,José Pierre Vunguidica,"FW,MF",48
20517,Odise Roshi,MF,78
20518,Christopher Buchtmann,"DF,MF",13
20519,Timo Horn,GK,13
20520,Jonas Hector,"DF,MF",13
20521,Tobias Strobl,"DF,MF",13
20522,Bruno Nascimento,DF,2
20523,Yannick Gerhardt,"DF,MF",13
20524,Kazuki Nagasawa,MF,54
20525,Bård Finne,"FW,MF",21
20526,Maxi Thiel,MF,13
20527,Fabian Schnellhardt,MF,13
20528,Paweł Olkowski,"DF,MF",14
20529,Dušan Švento,"DF,MF",70
20530,Lucas Cueto,"FW,MF",13
20531,Daniel Mesenhöler,GK,13
20532,Leonardo Bittencourt,"MF,FW",13
20533,Frederik Sørensen,DF,7
20534,Filip Mladenović,"MF,DF",28
20535,Lukas Klünter,"DF,MF",13
20536,Marco Höger,MF,13
20537,Konstantin Rausch,"MF,DF",23
20538,Artjoms Rudņevs,"FW,MF",66
20539,Salih Özcan,MF,15
20540,Sven Müller,GK,13
20541,Matthias Hamrol,GK,13
20542,Birk Risa,"DF,FW",21
20543,Jannes Horn,DF,13
20544,Claudio Pizarro,"FW,MF",57
20545,Tim Handwerker,"MF,DF",13
20546,Yann Aurel Bisseck,"DF,MF",13
20547,Chris Führich,MF,13
20548,Filip Kusić,"DF,MF",28
20549,Rafael Czichos,DF,13
20550,Benno Schmitz,DF,13
20551,Johannes Geis,"MF,DF",13
20552,Lasse Sobiech,DF,13
20553,Niklas Hauptmann,MF,13
20554,Matthias Bader,DF,13
20555,Jan-Christoph Bartels,GK,13
20556,Noah Katterbach,"DF,MF",13
20557,Kingsley Ehizibue,DF,11
20558,Ismail Jakobs,"MF,DF",34
20559,Mark Uth,"MF,FW",13
20560,Kingsley Schindler,"MF,FW",13
20561,Birger Verstraete,MF,27
20562,Jan Thielmann,MF,13
20563,Darko Churlinov,MF,81
20564,Tim Lemperle,MF,13
20565,Julian Krahl,GK,13
20566,Sava Cestic,DF,28
20567,Emmanuel Dennis,FW,52
20568,Dimitris Limnios,"MF,FW",55
20569,Toluwalas Arokodare,"FW,MF",52
20570,Marvin Obuz,MF,13
20571,Luca Kilian,DF,13
20572,Dejan Ljubicic,MF,24
20573,Marvin Schwäbe,GK,13
20574,Julian Chabot,DF,13
20575,Tomáš Ostrák,"MF,FW",84
20576,Mathias Olesen,"MF,FW",102
20577,Matthias Köbbing,GK,13
20578,Jonas Urbig,GK,13
20579,﻿Dimo Wache,GK,13
20580,Marco Rose,DF,13
20581,Niclas Weiland,FW,13
20582,Tamás Bódog,DF,87
20583,Robert Nikolic,DF,13
20584,Jürgen Kramny,MF,13
20585,Fabian Gerber,MF,39
20586,Christof Babatz,MF,13
20587,Marco Walker,DF,39
20588,Sandro Schwarz,MF,13
20589,Christoph Teinert,FW,13
20590,Dennis Weiland,MF,13
20591,Michael Falkenmayer,MF,13
20592,Rajko Tavčar,"DF,MF",32
20593,Spasoje Bulajič,DF,32
20594,Claudius Weber,FW,13
20595,Peter Neustädter,"DF,FW",149
20596,Stefan Kühne,MF,13
20597,Nikolče Noveski,DF,81
20598,Christian Wetklo,GK,13
20599,Ranisav Jovanović,FW,13
20600,Christian Demirtaş,DF,13
20601,Milorad Peković,MF,33
20602,Petr Ruman,FW,84
20603,Rômulo,FW,2
20604,Tom Geißler,"DF,MF",13
20605,Jonas Sela,GK,13
20606,Tobias Damm,FW,13
20607,Ralph Gunesch,DF,13
20608,Elkin Soto,MF,19
20609,Damir Vrančić,MF,49
20610,Marius Niculae,FW,51
20611,Miroslav Karhan,MF,70
20612,Félix Borja,FW,61
20613,Daniel Gunkel,MF,13
20614,Srđan Baljak,FW,28
20615,Daniel Ischdonat,GK,13
20616,Nejmeddin Daghfous,"FW,MF",46
20617,Stefan Markolf,DF,13
20618,Wellington,"DF,MF",2
20619,Francis Laurent,"FW,MF",4
20620,Fabian Liesenfeld,MF,13
20621,Niko Bungert,DF,13
20622,Aristide Bancé,FW,62
20623,Florian Heller,"FW,MF",13
20624,Dragan Bogavac,FW,33
20625,Jahmir Hyka,MF,78
20626,Heinz Müller,GK,13
20627,Radoslav Zabavník,"DF,MF",70
20628,Adriano Grimaldi,FW,13
20629,Eugen Gopko,"DF,MF",13
20630,Marco Caligiuri,"DF,MF",13
20631,Duncan,FW,7
20632,Petar Slišković,FW,16
20633,Martin Pieckenhagen,GK,13
20634,Zdeněk Pospěch,DF,84
20635,Yunus Mallı,MF,15
20636,Deniz Yılmaz,FW,108
20637,Júnior Díaz,"DF,MF",22
20638,Niki Zimling,MF,7
20639,Park Joo-ho,"DF,MF",30
20640,Benedikt Saller,"DF,MF",13
20641,Todor Nedelev,MF,65
20642,Pablo de Blasis,"FW,MF",5
20643,Patrick Pflücke,"FW,MF",13
20644,Devante Parker,MF,13
20645,Fabian Kalig,DF,13
20646,Robin Zentner,GK,13
20647,Yoshinori Mutō,FW,54
20648,Fabian Frei,MF,39
20649,Karim Onisiwo,MF,24
20650,Gianluca Curci,GK,9
20651,Jannik Huth,GK,13
20652,Daniel Zeaiter,GK,141
20653,Alexander Hack,DF,13
20654,André Ramalho,"MF,DF",2
20655,Bojan Krkić,"MF,FW",1
20656,Robin Quaison,"MF,FW",41
20657,Aaron Seydel,FW,13
20658,Mounir Bouziane,"FW,MF",4
20659,Besar Halimi,MF,82
20660,Lukas Watkowiak,GK,13
20661,Emil Berggreen,FW,7
20662,Viktor Fischer,"MF,FW",7
20663,Ridle Baku,MF,13
20664,Finn Dahmen,GK,13
