Id,Player,Nationality,Position,Game,Games Starts,Assists,Goals,season,Player_id,Club,Minutes,Minutes 90s,Yellow Card,Red Card,Club_Id,Nationality_Id,Player_Id_DB,club
,Edouard Mendy,sn SEN,GK,31,31,0.0,0.0,2020-2021,33887998,Chelsea,"2,745",30.5,2.0,0.0,122.0,34.0,6248.0,Chelsea
,Timo Werner,de GER,"FW,MF",35,29,8.0,6.0,2020-2021,49fe9070,Chelsea,"2,602",28.9,2.0,0.0,122.0,13.0,6249.0,Chelsea
,Ben Chilwell,eng ENG,DF,27,27,5.0,3.0,2020-2021,d2424d1b,Chelsea,"2,286",25.4,3.0,0.0,122.0,6.0,6250.0,Chelsea
,Reece James,eng ENG,DF,32,25,2.0,1.0,2020-2021,1265a93a,Chelsea,"2,373",26.4,3.0,0.0,122.0,6.0,6242.0,Chelsea
,César Azpilicueta,es ESP,DF,26,24,2.0,1.0,2020-2021,53cad200,Chelsea,"2,188",24.3,5.0,1.0,122.0,1.0,,Chelsea
,N'Golo Kanté,fr FRA,MF,30,24,2.0,0.0,2020-2021,b9fbae28,Chelsea,"2,146",23.8,7.0,0.0,122.0,4.0,6224.0,Chelsea
,Jorginho,it ITA,MF,28,23,1.0,7.0,2020-2021,45db685d,Chelsea,"2,010",22.3,2.0,0.0,122.0,9.0,6238.0,Chelsea
,Thiago Silva,br BRA,DF,23,23,0.0,2.0,2020-2021,86e7deaf,Chelsea,"1,935",21.5,5.0,1.0,122.0,2.0,6251.0,Chelsea
,Kurt Zouma,fr FRA,DF,24,22,0.0,5.0,2020-2021,ce4246f5,Chelsea,"2,029",22.5,3.0,0.0,122.0,4.0,6205.0,Chelsea
,Mateo Kovačić,hr CRO,MF,27,21,1.0,0.0,2020-2021,79c0821a,Chelsea,"1,815",20.2,4.0,0.0,122.0,16.0,135.0,Chelsea
,Antonio Rüdiger,de GER,DF,19,19,0.0,1.0,2020-2021,18b896d6,Chelsea,"1,710",19.0,0.0,0.0,122.0,13.0,6227.0,Chelsea
,Christian Pulisic,us USA,"MF,FW",27,18,2.0,4.0,2020-2021,1bf33a9a,Chelsea,"1,738",19.3,2.0,0.0,122.0,75.0,6241.0,Chelsea
,Kai Havertz,de GER,"MF,FW",27,18,3.0,4.0,2020-2021,fed7cb61,Chelsea,"1,520",16.9,2.0,0.0,122.0,13.0,6252.0,Chelsea
,Andreas Christensen,dk DEN,DF,17,15,0.0,0.0,2020-2021,1cb49278,Chelsea,"1,371",15.2,2.0,1.0,122.0,7.0,6208.0,Chelsea
,Hakim Ziyech,ma MAR,"MF,FW",23,15,3.0,2.0,2020-2021,6622454d,Chelsea,"1,172",13.0,3.0,0.0,122.0,26.0,6253.0,Chelsea
,Tammy Abraham,eng ENG,FW,22,12,1.0,6.0,2020-2021,f586779e,Chelsea,"1,040",11.6,0.0,0.0,122.0,6.0,6216.0,Chelsea
,Marcos Alonso,es ESP,DF,13,11,0.0,2.0,2020-2021,f4290206,Chelsea,960,10.7,2.0,0.0,122.0,1.0,87.0,Chelsea
,Callum Hudson-Odoi,eng ENG,"MF,DF",23,10,3.0,2.0,2020-2021,15f3ec41,Chelsea,"1,059",11.8,0.0,0.0,122.0,6.0,6233.0,Chelsea
,Olivier Giroud,fr FRA,FW,17,8,0.0,4.0,2020-2021,16ceb862,Chelsea,748,8.3,1.0,0.0,122.0,4.0,,Chelsea
,Kepa Arrizabalaga,es ESP,GK,7,6,0.0,0.0,2020-2021,28d596a0,Chelsea,585,6.5,1.0,0.0,122.0,1.0,,Chelsea
,Billy Gilmour,sct SCO,MF,5,3,0.0,0.0,2020-2021,df10e27c,Chelsea,261,2.9,0.0,0.0,122.0,67.0,6243.0,Chelsea
,Willy Caballero,ar ARG,GK,1,1,0.0,0.0,2020-2021,179d516,Chelsea,90,1.0,0.0,0.0,122.0,5.0,,Chelsea
,Ruben Loftus-Cheek,eng ENG,FW,1,1,0.0,0.0,2020-2021,97fd090,Chelsea,60,0.7,0.0,0.0,122.0,6.0,6207.0,Chelsea
,Emerson Palmieri,it ITA,DF,2,0,0.0,0.0,2020-2021,0bc6fdc,Chelsea,90,1.0,0.0,0.0,122.0,9.0,6231.0,Chelsea
,Fikayo Tomori,eng ENG,DF,1,0,0.0,0.0,2020-2021,7edfbb8a,Chelsea,45,0.5,0.0,0.0,122.0,6.0,6217.0,Chelsea
,Ross Barkley,eng ENG,"FW,MF",2,0,0.0,0.0,2020-2021,3a24769f,Chelsea,42,0.5,0.0,0.0,122.0,6.0,6232.0,Chelsea
,Faustino Anjorin,eng ENG,MF,0,0,,,2020-2021,b105919e,Chelsea,,,,,122.0,6.0,6245.0,Chelsea
,Valentino Livramento,eng ENG,"DF,MF",0,0,,,2020-2021,fed6722,Chelsea,,,,,122.0,6.0,6254.0,Chelsea
,Karlo Ziger,hr CRO,GK,0,0,,,2020-2021,53b781b9,Chelsea,,,,,122.0,16.0,6255.0,Chelsea
,﻿Edouard Mendy,sn SEN,GK,34,34,0.0,0.0,2021-2022,33887998,Chelsea,"3,060",34.0,3.0,0.0,122.0,34.0,6248.0,Chelsea
,Antonio Rüdiger,de GER,DF,34,34,0.0,3.0,2021-2022,18b896d6,Chelsea,"3,035",33.7,9.0,0.0,122.0,13.0,6227.0,Chelsea
,Thiago Silva,br BRA,DF,32,28,0.0,3.0,2021-2022,86e7deaf,Chelsea,"2,650",29.4,2.0,0.0,122.0,2.0,6251.0,Chelsea
,Mason Mount,eng ENG,MF,32,27,10.0,11.0,2021-2022,9674002f,Chelsea,"2,363",26.3,4.0,0.0,122.0,6.0,6240.0,Chelsea
,Jorginho,it ITA,MF,29,26,2.0,6.0,2021-2022,45db685d,Chelsea,"2,273",25.3,5.0,0.0,122.0,9.0,6238.0,Chelsea
,Marcos Alonso,es ESP,DF,28,25,4.0,4.0,2021-2022,f4290206,Chelsea,"2,167",24.1,8.0,0.0,122.0,1.0,87.0,Chelsea
,César Azpilicueta,es ESP,DF,27,24,2.0,1.0,2021-2022,53cad200,Chelsea,"2,070",23.0,3.0,0.0,122.0,1.0,,Chelsea
,Reece James,eng ENG,DF,26,22,9.0,5.0,2021-2022,1265a93a,Chelsea,"1,864",20.7,4.0,1.0,122.0,6.0,6242.0,Chelsea
,Kai Havertz,de GER,"FW,MF",29,22,3.0,8.0,2021-2022,fed7cb61,Chelsea,"1,809",20.1,3.0,0.0,122.0,13.0,6252.0,Chelsea
,N'Golo Kanté,fr FRA,MF,26,21,4.0,2.0,2021-2022,b9fbae28,Chelsea,"1,773",19.7,2.0,0.0,122.0,4.0,6224.0,Chelsea
,Andreas Christensen,dk DEN,DF,19,17,0.0,0.0,2021-2022,1cb49278,Chelsea,"1,496",16.6,2.0,0.0,122.0,7.0,6208.0,Chelsea
,Trevoh Chalobah,eng ENG,DF,20,17,1.0,3.0,2021-2022,5515376c,Chelsea,"1,449",16.1,2.0,0.0,122.0,6.0,6235.0,Chelsea
,Romelu Lukaku,be BEL,FW,26,16,0.0,8.0,2021-2022,5eae500a,Chelsea,"1,589",17.7,1.0,0.0,122.0,27.0,,Chelsea
,Mateo Kovačić,hr CRO,MF,25,16,5.0,2.0,2021-2022,79c0821a,Chelsea,"1,558",17.3,4.0,0.0,122.0,16.0,135.0,Chelsea
,Timo Werner,de GER,"FW,MF",21,15,1.0,4.0,2021-2022,49fe9070,Chelsea,"1,283",14.3,1.0,0.0,122.0,13.0,6249.0,Chelsea
,Hakim Ziyech,ma MAR,"MF,FW",23,14,3.0,4.0,2021-2022,6622454d,Chelsea,"1,319",14.7,3.0,0.0,122.0,26.0,6253.0,Chelsea
,Ruben Loftus-Cheek,eng ENG,"MF,DF",24,13,2.0,0.0,2021-2022,97fd090,Chelsea,"1,394",15.5,1.0,0.0,122.0,6.0,6207.0,Chelsea
,Christian Pulisic,us USA,"MF,FW",22,13,2.0,6.0,2021-2022,1bf33a9a,Chelsea,"1,290",14.3,2.0,0.0,122.0,75.0,6241.0,Chelsea
,Callum Hudson-Odoi,eng ENG,"MF,FW",15,11,2.0,1.0,2021-2022,15f3ec41,Chelsea,962,10.7,1.0,0.0,122.0,6.0,6233.0,Chelsea
,Malang Sarr,fr FRA,DF,8,6,0.0,0.0,2021-2022,4315f30d,Chelsea,546,6.1,2.0,0.0,122.0,4.0,6256.0,Chelsea
,Ben Chilwell,eng ENG,DF,7,6,1.0,3.0,2021-2022,d2424d1b,Chelsea,542,6.0,0.0,0.0,122.0,6.0,6250.0,Chelsea
,Saúl Ñíguez,es ESP,"DF,MF",10,5,0.0,0.0,2021-2022,c14bc029,Chelsea,480,5.3,1.0,0.0,122.0,1.0,,Chelsea
,Kepa Arrizabalaga,es ESP,GK,4,4,0.0,0.0,2021-2022,28d596a0,Chelsea,360,4.0,0.0,0.0,122.0,1.0,,Chelsea
,Ross Barkley,eng ENG,"MF,FW",6,1,0.0,1.0,2021-2022,3a24769f,Chelsea,179,2.0,0.0,0.0,122.0,6.0,6232.0,Chelsea
,Kenedy,br BRA,DF,1,1,1.0,0.0,2021-2022,5eebbfdf,Chelsea,58,0.6,0.0,0.0,122.0,2.0,,Chelsea
,Emerson Palmieri,it ITA,DF,1,0,0.0,0.0,2021-2022,0bc6fdc,Chelsea,5,0.1,0.0,0.0,122.0,9.0,6231.0,Chelsea
,Tammy Abraham,eng ENG,FW,0,0,,,2021-2022,f586779e,Chelsea,,,,,122.0,6.0,6216.0,Chelsea
,Marcus Bettinelli,eng ENG,GK,0,0,,,2021-2022,0d85a4e8,Chelsea,,,,,122.0,6.0,6257.0,Chelsea
,Lewis Hall,eng ENG,MF,0,0,,,2021-2022,da011f18,Chelsea,,,,,122.0,6.0,6258.0,Chelsea
,Harvey Vale,eng ENG,MF,0,0,,,2021-2022,70182a5,Chelsea,,,,,122.0,6.0,6259.0,Chelsea
,Kurt Zouma,fr FRA,DF,0,0,,,2021-2022,ce4246f5,Chelsea,,,,,122.0,4.0,6205.0,Chelsea
