Id,Player,Nationality,Position,Game,Games Starts,Assists,Goals,season,Player_id,Club,Minutes,Minutes 90s,Yellow Card,Red Card,Club_Id,Nationality_Id,Player_Id_DB
,Maynor Suazo,hn HON,MF,16,13,0.0,0.0,2007-2008,d447488d,Koln,"1,088",12.1,4.0,0.0,21.0,107.0,
,Matthias Scherz,de GER,FW,30,12,2.0,2.0,2007-2008,cea72c78,Koln,"1,223",13.6,5.0,1.0,21.0,13.0,
,Adil Chihi,ma MAR,"FW,MF",21,10,3.0,4.0,2007-2008,1891864b,Koln,954,10.6,1.0,0.0,21.0,26.0,
,Tobias Nickenig,de GER,DF,10,8,1.0,0.0,2007-2008,c2e33492,Koln,708,7.9,3.0,0.0,21.0,13.0,
,Kevin Schöneberg,de GER,DF,13,8,0.0,0.0,2007-2008,5956dbf1,Koln,697,7.7,1.0,0.0,21.0,13.0,
,Kevin Pezzoni,de GER,"DF,MF",8,7,0.0,1.0,2007-2008,c5dc8b1c,Koln,566,6.3,0.0,0.0,21.0,13.0,
,André Beleza,br BRA,"FW,MF",10,3,0.0,0.0,2007-2008,2bbaf097,Koln,331,3.7,0.0,0.0,21.0,2.0,
,Thomas Kessler,de GER,GK,4,3,0.0,0.0,2007-2008,3967d651,Koln,317,3.5,0.0,0.0,21.0,13.0,
,Salvatore Gambino,de GER,"FW,MF",8,1,1.0,0.0,2007-2008,5ccf8df1,Koln,201,2.2,0.0,0.0,21.0,13.0,
,﻿Mišo Brečko,si SVN,"DF,MF",33,33,2.0,2.0,2008-2009,3b9eca7f,Koln,"2,934",32.6,8.0,0.0,21.0,32.0,
,Pedro Geromel,br BRA,DF,32,32,1.0,1.0,2008-2009,78f81520,Koln,"2,873",31.9,6.0,1.0,21.0,2.0,
,Faryd Mondragón,co COL,GK,31,31,0.0,0.0,2008-2009,cbd99275,Koln,"2,790",31.0,3.0,0.0,21.0,19.0,
,Petit,pt POR,MF,31,31,1.0,3.0,2008-2009,27f6dd2e,Koln,"2,738",30.4,10.0,0.0,21.0,3.0,
,Youssef Mohamad,lb LIB,DF,30,30,1.0,1.0,2008-2009,97ef448e,Koln,"2,688",29.9,5.0,1.0,21.0,141.0,
,Milivoje Novaković,si SVN,FW,30,30,1.0,16.0,2008-2009,716148b4,Koln,"2,649",29.4,6.0,1.0,21.0,32.0,
,Kevin Pezzoni,de GER,"DF,MF",27,25,1.0,0.0,2008-2009,c5dc8b1c,Koln,"2,152",23.9,5.0,0.0,21.0,13.0,
,Fabrice Ehret,fr FRA,"DF,MF",25,24,4.0,3.0,2008-2009,f143b126,Koln,"1,851",20.6,4.0,0.0,21.0,4.0,
,Nemanja Vučićević,rs SRB,"FW,MF",29,22,4.0,1.0,2008-2009,6bd29aba,Koln,"1,905",21.2,3.0,0.0,21.0,28.0,
,Pierre Womé,cm CMR,DF,18,18,2.0,0.0,2008-2009,981757db,Koln,"1,600",17.8,5.0,0.0,21.0,36.0,
,Marvin Matip,cm CMR,"DF,MF",18,17,0.0,0.0,2008-2009,97decaae,Koln,"1,433",15.9,3.0,0.0,21.0,36.0,
,Kevin McKenna,ca CAN,"DF,FW",24,15,0.0,1.0,2008-2009,b8f61657,Koln,"1,476",16.4,3.0,1.0,21.0,44.0,
,Roda Antar,lb LIB,MF,15,15,0.0,0.0,2008-2009,021e8467,Koln,"1,297",14.4,3.0,0.0,21.0,141.0,
,Sergiu Radu,ro ROU,FW,22,13,1.0,2.0,2008-2009,9d535200,Koln,"1,164",12.9,1.0,0.0,21.0,51.0,
,Derek Boateng,gh GHA,MF,10,6,0.0,0.0,2008-2009,9ef3a0d,Koln,562,6.2,1.0,0.0,21.0,17.0,
