,Player,Link,Player_name(param),Player_id(param)
248,Alfon,/en/players/1c772b46/Alfon,Alfon,1c772b46
249,Miguel Rodríguez,/en/players/958d67bb/Miguel-Rodriguez,Miguel-Rodriguez,958d67bb
250,Lauti,/en/players/f934c5c9/Lauti,Lauti,f934c5c9
251,Hugo Sotelo,/en/players/3aa74860/Hugo-Sotelo,Hugo-Sotelo,3aa74860
252,Gael Alonso,/en/players/45b33119/Gael-Alonso,Gael-Alonso,45b33119
253,Raúl Blanco,/en/players/8f3cbe57/Raul-Blanco,Raul-Blanco,8f3cbe57
254,Álvaro Fernández,/en/players/39a0b3f2/Alvaro-Fernandez,Alvaro-Fernandez,39a0b3f2
255,Patrick Sequeira,/en/players/6f21e773/Patrick-Sequeira,Patrick-Sequeira,6f21e773
256,Álvaro Vadillo,/en/players/61b62b33/Alvaro-Vadillo,Alvaro-Vadillo,61b62b33
257,﻿Matías Dituro,/en/players/b6160ad0/Matias-Dituro,Matias-Dituro,b6160ad0
258,Javi Galán,/en/players/a4b00319/Javi-Galan,Javi-Galan,a4b00319
259,Franco Cervi,/en/players/5e1028e5/Franco-Cervi,Franco-Cervi,5e1028e5
260,Thiago Galhardo,/en/players/766f48dd/Thiago-Galhardo,Thiago-Galhardo,766f48dd
261,Orbelín Pineda,/en/players/411fabd7/Orbelin-Pineda,Orbelin-Pineda,411fabd7
262,Hugo Álvarez,/en/players/6f392eb8/Hugo-Alvarez,Hugo-Alvarez,6f392eb8
263,Gaizka Campos Bahillo,/en/players/54a9bc73/Gaizka-Campos-Bahillo,Gaizka-Campos-Bahillo,54a9bc73
264,Coke Carrillo,/en/players/4e9bcf57/Coke-Carrillo,Coke-Carrillo,4e9bcf57
265,Javier Castro,/en/players/7e1a736b/Javier-Castro,Javier-Castro,7e1a736b
266,César Fernández,/en/players/4e9548a4/Cesar-Fernandez,Cesar-Fernandez,4e9548a4
267,Fernando Medrano,/en/players/d854c9d0/Fernando-Medrano,Fernando-Medrano,d854c9d0
268,Damián Rodríguez,/en/players/22371dee/Damian-Rodriguez,Damian-Rodriguez,22371dee
