,Player,Link,Player_id,Player_name,Nationality,Position
220,Guillermo Donoso,/en/players/699a605f/Guillermo-Donoso,699a605f,Guillermo-Donoso,es ESP,MF
221,Federico Piovaccari,/en/players/fa49f136/Federico-Piovaccari,fa49f136,Federico-Piovaccari,it ITA,FW
222,Borja Domínguez,/en/players/caf3058a/Borja-Dominguez,caf3058a,Borja-Dominguez,es ESP,MF
223,Zakarya Bergdich,/en/players/833676b4/Zakarya-Bergdich,833676b4,Zakarya-Bergdich,ma MAR,"MF,DF"
224,Esteve Monterde,/en/players/9a7655e6/Esteve-Monterde,9a7655e6,Esteve-Monterd,es ESP,MF
225,Alberto Quiles,/en/players/25233d1b/Alberto-Quiles,25233d1b,Alberto-Qui,es ESP,FW
227,Pedro Moreno,/en/players/c1360a44/Pedro-Moreno,c1360a44,Pedro-Moreno,es ESP,GK
228,Antonio Pacheco,/en/players/58eb3554/Antonio-Pacheco,58eb3554,Antonio-Pacheco,es ESP,FW
229,Pablo Vázquez,/en/players/54f87ac5/Pablo-Vazquez,54f87ac5,Pablo-Vazquez,es ESP,"DF,MF"
230,Marc Vito,/en/players/33a86671/Marc-Vito,33a86671,Marc-Vito,es ESP,GK
231,Sergi Guardiola,/en/players/32974271/Sergi-Guardiola,32974271,Sergi-Guardio,es ESP,FW
232,Saša Jovanović,/en/players/73c56892/Sasa-Jovanovic,73c56892,Sasa-Jovanovic,rs SRB,"MF,FW"
233,João Afonso,/en/players/a8f07c8f/Joao-Afonso,8f07c8f,Joao-Afonso,pt POR,DF
234,Aythami Artiles,/en/players/01ae64cd/Aythami-Artiles,01ae64cd,Aythami-Arti,es ESP,DF
235,Alex Quintanilla,/en/players/6a2cf49f/Alex-Quintanilla,6a2cf49f,Alex-Quintani,es ESP,DF
236,Josema,/en/players/ed3f5f4c/Josema,d3f5f4c,Josem,es ESP,DF
237,Álex Vallejo,/en/players/017b4247/Alex-Vallejo,017b4247,Alex-Vallejo,es ESP,"MF,DF"
238,Jona,/en/players/840dd8a7/Jona,840dd8a7,Jo,hn HON,FW
