Id,Player,Position,Nationality_id
2891,Ariel Nahuelpán,FW,5
2892,Alexandros Tziolis,MF,55
2893,Waldo Ponce,DF,31
2894,Julián Luque Conde,"FW,MF",1
2895,Ramón Arcas,MF,1
2896,Tato,MF,1
2897,Cristhian Stuani,"FW,MF",8
2898,Quique Rivero,MF,1
2899,Javi Martínez,FW,1
2900,Jaime Isuardi,FW,1
2901,Borja García,DF,1
2902,David Ferreiro,"FW,MF",1
2903,Carlos Bocanegra,DF,75
2904,Albert Dorca,MF,1
2905,Óscar Pérez,MF,1
2906,Quini,FW,1
2907,Borja Docal,"DF,MF",1
2908,Álex Goikoetxea,DF,1
2909,Hameur Bouazza,"FW,MF",37
2910,Andreu Guerao,MF,1
2911,Andrija Kaluđerović,FW,28
2912,Dani Bautista,DF,1
2913,Ruymán Hernández,DF,1
2914,Antonio Longás,MF,1
2915,Gaizka Saizar,FW,1
2916,César de la Hoz,MF,1
2917,Gonzalo Herrero,"DF,MF",1
2918,Javi Barrio,DF,1
2919,﻿Iñaki Sáenz,MF,1
2920,Pedro Orfila,DF,1
2921,David Miguélez,FW,1
2922,Javi Soria,"DF,MF",1
2923,Álvaro García,MF,1
2924,Borja San Emeterio,DF,1
2925,Mariano Sanz,FW,1
2926,Mamadou Sylla,FW,34
2927,Germán Parreño,GK,1
2928,Iván Moreno,MF,1
2929,Rubén Durán,"FW,MF",1
2930,Adán Pérez,MF,1
2931,Sergio Camus,MF,1
2932,Bernardo Cruz,DF,1
2933,Puras,GK,1
2934,﻿Alain Álvarez,DF,1
2935,José Artiles,"FW,MF",1
2936,Kamal,MF,1
2937,Chus Hevia,MF,1
2938,Unai Hernández,MF,1
2939,Óscar Fernández González,FW,1
2940,Mohamed Coulibaly,"FW,MF",4
2941,Isma Cerro,FW,1
2942,Óscar Santiago,GK,1
2943,﻿Raúl Domínguez,GK,1
2944,Mikel Santamaría,DF,1
2945,Álvaro Peña,MF,1
2946,Julen Castañeda,DF,1
2947,Sergio Ruiz,MF,1
2948,Miguel Gándara,DF,1
2949,César Díaz,FW,1
2950,Javi Cobo,MF,1
2951,Alberto Gómez,MF,1
2952,Leonel Bontempo,DF,5
2953,Jorge Somavilla,FW,1
2954,Laro Setién,MF,1
2955,José Castañeda,MF,1
2956,Iván Crespo,GK,1
2957,Óscar Gil,DF,1
2958,Jon Ander,FW,1
2959,Nico Hidalgo,MF,1
2960,Rulo Prieto,DF,1
2961,Berto Cayarga,MF,1
2962,Jerin Ramos,DF,85
2963,Ritchie Kitoko,MF,27
2964,Iñaki Olaortua,DF,1
2965,Chus Puras,DF,1
2966,Daniel Lucas Segovia,FW,1
2967,Soberón,FW,1
2968,Jagoba Zárraga,GK,1
2969,Enzo Lombardo,MF,4
2970,Karim Yoda,MF,4
2971,Abraham Minero,DF,1
2972,Manu Hernando,DF,1
2973,Nuha Marong,FW,92
2974,Nando,"MF,DF",1
2975,Aristote Nkaka,MF,27
2976,David Barral,FW,1
2977,Lucas,GK,1
2978,Giorgi Papunashvili,MF,76
2979,Marco Camús,MF,1
2980,Siverio,FW,1
2981,Goñi ,DF,1
2982,Rafa Tresaco,FW,1
2983,Germán Fernández,GK,1
2984,Íñigo Sainz Maza,DF,1
2985,﻿Diego Ceballos,MF,1
2986,Joan Maynau,MF,1
2987,Villapalos,DF,1
2988,Adrián Balboa,FW,8
2989,Pablo Torre,MF,1
2990,Isaac Nana Asare,MF,17
2991,Bernardo Matić,DF,16
2992,Martín,MF,1
2993,Ismael Benktib,MF,1
2994,Mantilla,DF,1
2995,Antonio Soldevilla,DF,1
2996,Cyril Domoraud,DF,35
2997,David García,DF,1
2998,Ángel Morales,MF,1
2999,Toni Jiménez,GK,1
3000,Moreno Torricelli,DF,9
3001,Iván de la Peña,MF,1
3002,Mauro Navas,DF,5
3003,Alfredo Argensó,GK,1
3004,Òscar,"FW,MF",1
3005,Alex Fernández,MF,1
3006,Fredson,"DF,MF",2
3007,Iván Amaya,DF,1
3008,Sergio Sánchez,GK,1
3009,Martín Posse,FW,5
3010,Toni Velamazán,MF,1
3011,Daniel Jarque,DF,1
3012,Ricardo Cavas,DF,1
3013,Albert Crusat,"FW,MF",1
3014,Alain Boghossian,"FW,MF",4
3015,Xavier Roca,DF,1
3016,Arteaga,MF,1
3017,Pierre Womé,DF,36
3018,Mauricio Pochettino,DF,5
3019,Jordi Cruyff,"FW,MF",11
3020,Mustapha Hadji,MF,26
3021,Adrián Bastía,MF,5
3022,Raúl Molina,FW,1
3023,Grégory Vignal,DF,4
3024,Kevin Bobson,FW,11
3025,Héctor Simón,MF,1
3026,Claudiu Răducanu,FW,51
3027,Luismi,MF,1
3028,Hugo Ibarra,DF,5
3029,Didier Domi,DF,4
3030,Jonathan Soriano,FW,1
3031,Biel Ribas,GK,1
3032,Eduardo Costa,MF,2
3033,Pablo Zabaleta,"DF,MF",5
3034,Moisés Hurtado,MF,1
3035,Miquel Martínez,MF,1
3036,Albert Yagüe,FW,1
3037,Jônatas Domingos,MF,2
3038,Ángel Martínez,MF,1
3039,Albert Serrán,DF,1
3040,Julián,MF,1
3041,Milan Smiljanić,MF,28
3042,Clemente Rodríguez,DF,5
3043,Ewerthon,FW,2
3044,Jordi Gómez,MF,1
3045,Román Martínez,MF,5
3046,Grégory Béranger,DF,4
3047,Iván Alonso,FW,8
3048,Steve Finnan,DF,99
3049,Óscar Sielva,MF,1
3050,Cristian Álvarez,GK,5
3051,Juan Forlín,"DF,MF",5
3052,Dani Osvaldo,FW,9
3053,Raúl Baena,MF,1
3054,Iván Pillud,DF,5
3055,Shunsuke Nakamura,MF,54
3056,Ben Sahar,"FW,MF",45
3057,Azrack Mahamat,"DF,MF",100
3058,Javi López,"DF,MF",1
3059,Ernesto Galán,DF,1
3060,Álvaro Vázquez,FW,1
3061,Raúl Rodríguez,DF,1
3062,Jesús Dátolo,MF,5
3063,Manu Molina,MF,1
3064,Rui Fonte,"FW,MF",3
3065,Isaías Sánchez,MF,1
3066,David López,"DF,MF",1
3067,Thievy Bifouma,"FW,MF",80
3068,Eric López,MF,1
3069,Víctor Álvarez,"DF,MF",1
3070,Vladimír Weiss,"FW,MF",70
3071,Kalu Uche,"FW,MF",52
3072,Cristian Gómez,MF,1
3073,Juan Ángel Albín,"FW,MF",8
3074,Christian Alfonso,MF,1
3075,Paul Quaye,MF,17
3076,Jhon Córdoba,FW,19
3077,Gabriel Torje,"FW,MF",51
3078,Manuel Lanzarote,MF,1
3079,Anaitz Arbilla,DF,1
3080,Jairo Morillas,FW,1
3081,Enzo Roco,DF,31
3082,Rubén Duarte,DF,1
3083,Óscar Duarte,"DF,MF",22
3084,Burgui,"MF,FW",1
3085,Rober Correa,DF,1
3086,Giedrius Arlauskis,GK,72
3087,Michaël Ciani,DF,4
3088,Francesco Bardi,GK,9
3089,Lluis López,DF,1
3090,Marc Roca,MF,1
3091,Marc Navarro,DF,1
3092,Óscar Melendo,MF,1
3093,Carlos Sánchez,MF,19
3094,Eduardo Frías,GK,1
3095,Adrián López ,GK,1
3096,Naldo,DF,2
3097,Wu Lei,"FW,MF",101
3098,Pedrosa,DF,1
3099,Javi Puado,"FW,MF",1
3100,Alejandro López,MF,1
3101,Alfa Semedo,MF,93
3102,Víctor Campuzano,FW,1
3103,Pipa,"DF,MF",1
3104,Adri Embarba,"MF,FW",1
3105,Matías Vargas,"MF,FW",5
3106,Nico Ribaudo,MF,1
3107,Pol Lozano,MF,1
3108,Kévin Soni,FW,36
3109,Mohamed Ezzarfani,MF,26
3110,Roman Tugarinov,DF,23
3111,Daniel Villahermosa,MF,1
3112,Óscar Gil,DF,1
3113,Landry Dimata,FW,27
3114,Omar El Hilali,DF,26
3115,Jofre,FW,1
3116,Max Svensson,FW,1
3117,Fortuño,GK,1
3118,Joan García,GK,1
3119,Gori,MF,1
3120,Alejandro Pérez,DF,1
3121,Iker Piedra,GK,1
3122,Ricard Pujol,DF,1
3123,Rubén,DF,1
3124,Nabil Touaizi,FW,26
3125,Yangel Herrera,MF,53
3126,Tonny Vilhena,"MF,FW",11
3127,Lluís Recasens,DF,1
3128,Luca Koleosho,FW,44
3129,Aleix Gorjon,DF,1
3130,Roger Martínez,MF,1
3131,Loren,DF,1
3132,Javi García,DF,1
3133,Miguel Ángel Espínola,DF,1
3134,Emilio Viqueira,MF,1
3135,José Antonio Luque,GK,1
3136,Ignacio Benítez,MF,1
3137,Iker Begoña,"DF,MF",1
3138,Óscar Arpón,MF,1
3139,Alex Pereira,DF,53
3140,Juan Merino,DF,1
3141,David Cubillo,MF,1
3142,César Quesada,GK,1
3143,José Galán,DF,1
3144,Kaiku,FW,1
3145,Sergio Tejero García,DF,1
3146,Quique Romero,FW,1
3147,David Gallego,MF,1
3148,Joãozinho Neto,FW,2
3149,Manuel Almunia,GK,1
3150,Nelson Zelaya,DF,43
3151,Antonio Moreno Fernández,"FW,MF",1
3152,Pedro Baquero,DF,1
3153,Francisco Jusué,DF,1
3154,Ramón,DF,1
3155,Aitor Tornavaca,MF,1
3156,Laurențiu Roșu,"FW,MF",51
3157,Mário Silva,DF,3
3158,Javi Jiménez,MF,1
3159,Ángel Rodríguez,MF,1
3160,Xavi Valero,GK,1
3161,Rafael Barber,MF,1
3162,Juvenal,MF,10
3163,Beto,DF,3
3164,Bertrand Laquait,GK,4
3165,Pablo Oliveira,DF,1
3166,﻿Stefano Sorrentino,GK,9
3167,Carlos Martins,MF,3
3168,José María Calvo,DF,5
3169,Silvestre Varela,"FW,MF",3
3170,Ersen Martin,FW,15
3171,Edwin Congo,FW,19
3172,Andrés Lamas,DF,8
3173,Alain Nef,DF,39
3174,Cristian Maidana,MF,5
3175,Kanga Akalé,"FW,MF",35
3176,Sebastián Nayar,MF,5
3177,Mario García Pizarraya,MF,1
3178,Joselito,FW,1
3179,﻿Raúl Cámara,DF,1
3180,Magnus Troest,DF,7
3181,José Mora,FW,61
3182,Emilio Sánchez,MF,1
3183,Bernardo Domínguez,GK,1
3184,Bruno Fornaroli,FW,42
3185,Pablo Sánchez,"FW,MF",1
3186,Pablo Gallardo,DF,1
3187,Fidel,MF,1
3188,Daniel Candeias,"FW,MF",3
3189,Juan Aranda,DF,1
3190,Manolo Martínez,"DF,MF",1
3191,Jordi Matamala,MF,1
3192,Asen,FW,1
3193,Álex Quillo,MF,1
3194,Kike Tortosa,FW,1
3195,Miguelito,MF,1
3196,Aritz Borda,DF,1
3197,Manuel Bonaque,DF,1
3198,Alejandro Zambrano,MF,1
3199,Alejandro García,GK,1
3200,Jesús Rubio,MF,1
3201,Danilo Peinado,FW,8
3202,Álvaro Vega,DF,1
3203,Aitor García,"FW,MF",1
3204,﻿Dimas Delgado,MF,1
3205,Jorge Morcillo,DF,1
3206,Alexander,MF,5
3207,Juan Zamora,DF,1
3208,Paweł Brożek,FW,14
3209,Albert Puigdollers,MF,1
3210,José Pardo,DF,1
3211,Diego Riolfo,"FW,GK",8
3212,Adrián Mouriño,MF,1
3213,Francis,FW,1
3214,Jorge Merino,MF,1
3215,Jesús Ayala,MF,1
3216,Miguel Linares,"FW,MF",1
3217,Hernán Menosse,DF,8
3218,Toño,"DF,MF",1
3219,Felipe Gallegos,"FW,MF",31
3220,Aloys Nong,FW,36
3221,Tomás Girón,DF,1
3222,Chechu,DF,1
3223,Jorge Araújo,"DF,MF",3
3224,Víctor Díaz,DF,1
3225,Juanan,DF,1
3226,Diego Jiménez López,DF,1
3227,Rubén Ramos,"FW,GK",1
3228,Javier Cabrera,"FW,MF",8
3229,Antonio Domínguez,FW,1
3230,Rubén Mesa Visiga,FW,1
3231,Josmar Zambrano,MF,53
3232,Salvi Moya,FW,1
3233,Rubén Alonso,MF,1
3234,Rubén Gálvez,GK,1
3235,Mario Gómez,DF,1
3236,Antonio Navas,DF,1
3237,David Novoa Campos,DF,1
3238,Juan Pablo,GK,1
3239,Manu Ramírez,MF,1
3240,﻿Carlos Delgado,DF,1
3241,Cristian Fernández,FW,1
3242,Mario Marín Soto,DF,1
3243,Michael Pinto,"DF,FW",102
3244,Luís Ribeiro,GK,3
3245,Kikas,"DF,MF",3
3246,Álvaro Moreno Sabater,DF,1
3247,﻿Cera,DF,1
3248,Alejandro Lázaro,GK,1
3249,Antonio Ponce,MF,1
3250,Alberto Quiles,FW,1
3251,Víctor,MF,1
3252,Irizo,MF,1
3253,Fran López,MF,1
3254,Kleandro Lleshi,MF,78
3255,Gerard Vergé,FW,1
3256,Rubén Cruz Gil,MF,1
3257,David Romero,FW,1
3258,﻿Carlos Llorens,DF,1
3259,Richard Dutruel,GK,4
3260,Antonio Karmona,DF,1
3261,Abelardo Fernández,DF,1
3262,Delfí Geli,DF,1
3263,Óscar Téllez,DF,1
3264,Rubén Navarro,FW,1
3265,Ibon Begoña,DF,1
3266,Pablo Gómez,MF,1
3267,Luis Helguera,MF,1
3268,Magno Mocelin,FW,2
3269,Edu Alonso,MF,1
3270,Jesús Turiel,MF,1
3271,Hermes Desio,MF,5
3272,Adrian Ilie,"FW,MF",51
3273,Ivan Tomić,MF,28
3274,Juan Pablo Colinas,GK,1
3275,Bogdan Mara,"FW,MF",51
3276,Juan Cruz Ochoa,DF,1
3277,Nacho,"DF,MF",1
3278,Ronny Gaspercic,GK,27
3279,Ángel,DF,1
3280,Diego Trotta,DF,5
3281,Josu Sarriegi,DF,1
3282,Jurica Vučko,FW,16
3283,Eneko Romo,MF,1
3284,Pape Sarr,MF,34
3285,David Sánchez,MF,1
3286,Abel Valenzuela,DF,1
3287,Pape Thiaw,FW,34
3288,Nicolas Ardouin,GK,4
3289,Maximiliano Flotta,"DF,MF",5
3290,Álex Lombardero,MF,1
3291,Franco Costanzo,GK,5
3292,Wesley,"FW,MF",2
3293,José María Mena,FW,1
3294,Blagoy Georgiev,MF,65
3295,Élton Giovanni,MF,2
3296,Henri Antchouet,FW,69
3297,Stéphane Porato,GK,4
3298,Pablo Brandán,"DF,MF",5
3299,Wellington Paulista,FW,2
3300,Miguel Pérez,MF,1
3301,Thiago Gentil,FW,2
3302,Gabri,FW,1
3303,Ian Uranga,DF,103
3304,Iñigo Calderón,DF,1
3305,Nacho Garro,MF,1
3306,Raúl Sánchez,FW,1
3307,Samuel Bayón,FW,1
3308,José Cabrera,MF,1
3309,Jairo,MF,1
3310,Rubén Arroyo,FW,1
3311,Edu Albácar,DF,1
3312,Raúl Llorente,DF,1
3313,Roberto Cuevas,"FW,MF",1
3314,Javier Almirón,"DF,MF",5
3315,Nicolas Bonis,GK,4
3316,Dani Castellano,"DF,MF",1
3317,Pablo de Lucas,MF,1
3318,Iban Fagoaga,DF,1
3319,Jonathan Reguero,FW,1
3320,Manu García,MF,1
3321,Jiří Jarošík,"DF,MF",84
3322,Jagoba Beobide,MF,1
3323,Óscar Rubio Fauria,"DF,MF",1
3324,Toti,"FW,MF",1
3325,Unai Medina,DF,1
3326,Jaume Delgado,MF,1
3327,Luciano,DF,1
3328,Mauro Quiroga,FW,5
3329,Gorka Laborda,FW,1
3330,Nicolás Schenone,MF,8
3331,Einar Galilea,DF,1
3332,﻿Víctor Laguardia,DF,1
3333,Manu Barreiro,FW,1
3334,Juli,MF,1
3335,Migue,DF,1
3336,Rafa García,MF,1
3337,Ranko Despotović,FW,28
3338,Sergio Llamas,MF,1
3339,Andoni,MF,1
3340,Sergio Mora,MF,1
3341,Kiko Femenía,"DF,FW",1
3342,Sergio Pelegrín,DF,1
3343,Javier Carpio,DF,1
3344,Facundo Guichón,MF,8
3345,Hernán Bernardello,MF,5
3346,David Arenas Torres,FW,1
3347,Asier Benito,FW,1
3348,Jon Aranda Goenaga,DF,1
3349,Aritz Castro,GK,1
3350,Iñaki Sáenz,"DF,MF",1
3351,Deyverson,FW,2
3352,Édgar Méndez,"MF,FW",1
3353,Daniel Torres,MF,19
3354,Carlos Vigaray,DF,1
3355,Nenad Krstičić,MF,28
3356,Rodrigo Ely,DF,2
3357,Aleksandar Katai,"MF,FW",28
3358,Óscar Romero,MF,43
3359,Martin Agirregabiria,DF,1
3360,Manu García,"FW,MF",1
3361,Guillermo Maripán,DF,31
3362,Adrián Diéguez,DF,1
3363,Ermedin Demirović,FW,49
3364,Antonio Sivera,GK,1
3365,Víctor López,MF,1
3366,Ioritz Landeta,GK,1
3367,Patrick Twumasi,"MF,FW",17
3368,Álex Domínguez,GK,1
3369,Andrei Lupu,FW,51
3370,Antonio Perera,MF,1
3371,Luis Rioja,MF,1
3372,Oliver Burke,"MF,FW",67
3373,Lisandro Magallán,DF,5
3374,Ljubomir Fejsa,MF,28
3375,Pere Pons,MF,1
3376,Borja Sainz,MF,1
3377,Abdallahi Mahmoud,MF,94
3378,Javi López,DF,1
3379,José Luis Rodríguez,FW,89
3380,Facundo Pellistri,"MF,FW",8
3381,Tomás Tavares,"MF,DF",3
3382,Sergi García,MF,1
3383,Stephane Keller,DF,36
3384,Pepe Blanco,MF,1
3385,Eneko Ortiz,MF,1
3386,Hugo Perez,DF,1
3387,Robert Vallribera,DF,1
3388,Loum Ndiaye,MF,34
3389,Gonzalo Escalante,MF,5
3390,Nahuel Tenaglia,DF,5
3391,Matt Miazga,DF,75
3392,Jesús Owono,GK,10
3393,Marc Tenas,"MF,DF",1
3394,Mircea Alexandru Tirlea,DF,51
3395,Unai Ropero,MF,1
3396,Tomás Mendes,MF,1
3397,Alex Balboa,MF,10
3398,George Gagua,FW,76
3399,Alan Godoy,FW,1
3400,Taichi Hara,FW,54
3401,Adrian Rodriguez,GK,1
3402,﻿Patricio Graff,DF,5
3403,Imanol Etxeberria,GK,1
3404,Viktor Onopko,DF,23
3405,Mario Gómez Atanet,DF,1
3406,Ramón de Quintana,DF,1
3407,Jorge Azkoitia,MF,1
3408,Elvir Bolić,FW,49
3409,Bolo,FW,1
3410,Mami Quevedo,MF,1
3411,Sergio Corino,DF,1
3412,Diego Mainz,DF,1
3413,Sergio Segura,GK,1
3414,Pablo Sanz Iniesta,MF,1
3415,Mauro García,DF,1
3416,Hélder Baptista,MF,3
3417,Luis Cembranos,MF,1
3418,Idan Tal,MF,45
3419,Míchel,FW,1
3420,Carlos de la Vega,DF,1
3421,Rubén Pulido,DF,1
3422,Sebastián Saja,GK,5
3423,Paco,DF,1
3424,Iñigo Idiakez,"FW,MF",1
3425,David Palacios,MF,1
3426,Iván Ania,MF,1
3427,Roberto Fresnedoso,MF,1
3428,Geni,FW,1
3429,Jorge Valdivia,MF,31
3430,Mohamed Diamé,MF,34
3431,Salva,DF,1
3432,Manuel Tena,DF,1
3433,Piti,"FW,MF",1
3434,Juan Collantes,"FW,MF",1
3435,José Serrano,DF,1
3436,Yuma,"DF,MF",1
3437,Manolo,MF,1
3438,Rubén Falcón,GK,1
3439,Juanma,DF,1
3440,Jorge Sáez,MF,1
3441,Borja García,"FW,MF",1
3442,Néstor Susaeta,"FW,MF",1
3443,Juan Quero,MF,1
3444,Tito,DF,1
3445,Samuel Camille,DF,104
3446,Germán Pacheco,"FW,MF",5
3447,Daniel Provencio,MF,1
3448,Nono,MF,1
3449,Borja Gómez Pérez,DF,1
3450,Brayan Angulo,"DF,MF",19
3451,José Manuel Alcañiz,DF,1
3452,Juan Carlos,GK,1
3453,Lass Bangoura,"FW,MF",74
3454,Diego Benito Rey,MF,1
3455,Pape Maly Diamanka,MF,34
3456,Rayco García Dauta,FW,1
3457,Aitor Núñez,DF,1
3458,Alberto Perea,"FW,MF",1
3459,Álex Gálvez,"DF,MF",1
3460,Mohammed Abu,"FW,MF",17
3461,Rubén Ramiro,FW,1
3462,Isaac Gómez,MF,1
3463,Iago Falque,"FW,MF",1
3464,Răzvan Raț,DF,51
3465,Leonel Galeano,DF,5
3466,Nery Castillo,"DF,FW",20
3467,Christian Cueva,MF,57
3468,Abdoulaye Ba,DF,34
3469,Licá,"FW,MF",3
3470,Quini,"DF,MF",1
3471,Mohammed Fatau,MF,17
3472,Pablo Clavería,MF,1
3473,Álex Campos,GK,1
3474,Aras Özbiliz,MF,105
3475,Zhang Chengdong,"DF,FW",101
3476,Ousseynou Cissé,"DF,MF",12
3477,Juancho,FW,19
3478,﻿Paulo Gazzaniga,GK,5
3479,Franco Cristaldo,MF,5
3480,﻿Alberto García,GK,1
3481,Baiano,DF,2
3482,Santi Comesaña,MF,1
3483,Emiliano Velázquez,DF,8
3484,Bebé,"MF,FW",85
3485,Francisco Cerro,MF,5
3486,Luis Advíncula,DF,57
3487,Stole Dimitrievski,GK,81
3488,Giannelli Imbula,MF,50
3489,José Pozo,MF,1
3490,Catena,DF,1
3491,Franco Di Santo,"FW,MF",5
3492,Morro,GK,1
3493,Esteban Saveljich,DF,33
3494,Andrés Martín,"MF,FW",1
3495,Leonardo Ulloa,FW,5
3496,Óscar Valentín,MF,1
3497,Antonio Milić,DF,16
3498,Yacine Qasmi,FW,26
3499,Isaac Palazón Camacho,MF,1
3500,Federico Piovaccari,FW,9
3501,Martín Pascual,"DF,MF",1
3502,Marc,FW,1
3503,Joséto González,GK,1
3504,José León Bernal,"DF,MF",1
3505,Mario de Luis,GK,1
3506,Daniel Merino,GK,1
3507,Daniel Moreno,FW,1
3508,Javier Rubio,MF,1
3509,Francisco Garcia,DF,1
3510,Mario Hernández,DF,1
3511,Iván Martos,DF,1
3512,Miguel Ángel Guerrero,FW,1
3513,Manuel Navarro,MF,1
3514,Sergio Moreno,FW,1
3515,Sergio Arratia,DF,1
3516,Roberto González,GK,1
3517,Iker Recio,DF,1
3518,Iván Balliu,DF,78
3519,Randy Ntekja,"FW,MF",4
3520,Pathé Ciss,MF,34
3521,Nikola Maraš,DF,28
3522,Alejandro Asensio,MF,1
3523,Álvaro Aguirre,MF,1
3524,Iván Arboleda,GK,19
3525,Jorge Moreno,DF,1
3526,Adrian Quintela,GK,1
3527,﻿César Láinez,GK,1
3528,Miguel Rebosio,DF,57
3529,Jordi Ferrón,DF,1
3530,Delio Toledo,DF,43
3531,Martín Vellisca,MF,1
3532,David Pirri,MF,1
3533,Santiago Aragón,MF,1
3534,Slobodan Komljenović,DF,28
3535,Corona,MF,1
3536,Ibán Espadas,FW,1
3537,Juanele,FW,1
3538,Luis Cuartero,DF,1
3539,Goran Drulić,FW,106
3540,Iñaki Hurtado,"FW,MF",1
3541,Pablo Díaz Stalla,DF,1
3542,Miguel Martínez,GK,1
3543,Paulo Jamelli,FW,2
3544,Raúl Valbuena,GK,1
3545,Alen Peternac,FW,16
3546,Leonardo Ponzio,MF,5
3547,Jorge Zaparaín,GK,1
3548,Capi,DF,1
3549,﻿Luis García,GK,1
3550,Álvaro,DF,2
3551,Alberto Zapater,MF,1
3552,César Jiménez,DF,1
3553,Juan García Granero,MF,1
3554,Juanjo Camacho,MF,1
3555,Diego Milito,FW,5
3556,Andrés D'Alessandro,"FW,MF",5
3557,Gustavo Nery,DF,2
3558,Javier Paredes,DF,1
3559,Matuzalém,MF,2
3560,Óscar Valero,DF,1
3561,Vicente Pascual,MF,1
3562,Alberto Montejo,MF,1
3563,Stéphane Pignol,DF,4
3564,Raúl Goni,DF,1
3565,Adrià Granell,MF,1
3566,Humberto Suazo,FW,31
3567,Juan Pablo Carrizo,GK,5
3568,Matteo Contini,DF,9
3569,Jermaine Pennant,MF,6
3570,Ivan Obradović,DF,28
3571,Kevin Lacruz,MF,1
3572,Nicolás Bertolo,MF,5
3573,Maurizio Lanzaro,DF,9
3574,Saïd Boutahar,MF,11
3575,Paulo da Silva,DF,43
3576,Ádám Pintér,"DF,MF",87
3577,Marco Pérez,"FW,MF",19
3578,Guirane N'Daw,"DF,MF",34
3579,Rúben Micael,MF,3
3580,Efraín Juárez,"DF,MF",20
3581,Pablo Álvarez,DF,5
3582,David Mateos,DF,1
3583,Pablo Barrera,"FW,MF",20
3584,Fernando Meira,"DF,MF",3
3585,Franco Zuculini,MF,5
3586,Edu Oriol,"FW,MF",1
3587,Tomislav Dujmović,MF,16
3588,Jorge Ortí,FW,1
3589,Joel Valencia,MF,61
3590,Cristian Săpunaru,DF,51
3591,Víctor Rodríguez,"FW,MF",1
3592,Glenn Loovens,DF,11
3593,José Mari,MF,1
3594,José Manuel Fernández,DF,1
3595,Rubén Rochina,"FW,MF",1
3596,Stefan Babović,MF,28
3597,Henri Bienvenu,FW,36
3598,Lucas Wilchez,"FW,MF",5
3599,Pablo Alcolea,GK,1
3600,Tarsicio Aguado,MF,1
3601,Adrià Carmona,"FW,MF",1
3602,Mario Paglialunga,MF,5
3603,Ángelo Henríquez,FW,31
3604,Sergio Cidoncha,MF,1
3605,Walter Acevedo,MF,5
3606,Álvaro Tierno,MF,1
3607,Óscar Whalley,GK,1
3608,Diego Suárez Hernández,FW,1
3609,Lucas Porcar,"FW,MF",1
3610,Juan Esnáider Ruiz,FW,1
3611,Eldin Hadžić,"FW,MF",49
3612,Vullnet Basha,MF,78
3613,David Muñoz Pueyo,FW,1
3614,Jesús Tato,FW,1
3615,Sergio Gil Latorre,MF,1
3616,Álvaro Meseguer,DF,1
3617,Carlos Javier Rodríguez,MF,1
3618,Pablo Moreno,MF,1
3619,Carlos Nieto,DF,1
3620,Jorge Pombo,"FW,MF",1
3621,Fredy Hinestroza,MF,19
3622,Isaac Carcelen,"DF,MF",1
3623,Joan Campins,DF,1
3624,Jorge Diaz,"FW,MF",8
3625,Ariajasuru Hasegawa,MF,54
3626,Kilian Grant,FW,1
3627,Álvaro Ratón,GK,1
3628,Xabi Irureta,GK,1
3629,Jordi Xumetra,"MF,FW",1
3630,Fran Rodríguez,DF,1
3631,Jesús Valentín,"DF,MF",1
3632,Rolf Feltscher,DF,53
3633,Edu Garcia,"MF,FW",1
3634,Álex Barrera,MF,1
3635,Macky Bagnack,DF,36
3636,Xiscu,MF,1
3637,Georgios Samaras,MF,55
3638,Raí,FW,2
3639,Daniel Lasure,DF,1
3640,Răzvan Popa,"DF,MF",51
3641,Aitor Chueca,GK,1
3642,Guti,DF,1
3643,Raúl Guti,MF,1
3644,Íñigo Eguaras,MF,1
3645,Diogo Verdasca,DF,3
3646,Simone Grippo,DF,39
3647,Julián Delmás,DF,1
3648,Ángel Martínez,DF,1
3649,Oliver Buff,"MF,FW",39
3650,Bruno Perone,DF,2
3651,Jesús Alfaro,FW,1
3652,Pep Biel,"FW,MF",1
3653,Pedro Alejandro Zalaya,DF,1
3654,Sergio García,GK,1
3655,James Igbekeme,MF,52
3656,Marc Gual,FW,1
3657,Alberto Soro,"MF,FW",1
3658,Jeison Medina,FW,19
3659,Albert Crespo,MF,1
3660,Jannick,MF,10
3661,Jesús ÁLVAREZ,DF,1
3662,David Vicente,MF,1
3663,Pichu Atienza,DF,1
3664,Shinji Kagawa,"MF,FW",54
3665,Raphael Dwamena,FW,17
3666,Alejandro Francés,DF,1
3667,André Pereira,MF,3
3668,Marcos Baselga,FW,1
3669,Juan Azón,GK,1
3670,Ahmed Belhadji,FW,1
3671,Federico Bikoro,"DF,MF",10
3672,Andrés Martín,DF,1
3673,Pep Chavarría,"DF,MF",1
3674,Jair Amador,DF,10
3675,Luca Zanimacchia,MF,9
3676,Ivan Monzón,FW,1
3677,Haris Vučkić,FW,32
3678,Antonio Sola Villalba,DF,1
3679,Luis Carbonell Artajona,FW,1
3680,Javier Hernández Tarroc,DF,1
3681,Iván Castillo Jiménez,MF,1
3682,Enrique Clemente,DF,1
3683,Guillermo Labrador,GK,1
3684,Jaime Sancho González,FW,1
3685,Francho Serrano Gracia,MF,1
3686,Radosav Petrović,MF,28
3687,Valentín Vada,MF,5
3688,Nano,"FW,MF",1
3689,Miguel Puche García,FW,1
3690,César Yanis,MF,89
3691,Angel López Ramón,DF,1
3692,Raúl Rubio,FW,1
3693,Isaiah Navarro,MF,1
3694,Miguel Sanz,GK,1
3695,Alberto Vaquero,MF,1
3696,﻿Óscar Montiel,DF,1
