Id,Player,Nationality,Position,Game,Games Starts,Assists,Goals,season,Player_id,Club,Minutes,Minutes 90s,Yellow Card,Red Card,Club_Id,Nationality_Id,Player_Id_DB,club
,David Concha,es ESP,"FW,MF",35,33,3.0,5.0,2014-2015,c8355268,Racing-Santander,"2,923",32.5,3.0,0.0,52.0,1.0,,Racing-Santander
,Fede San Emeterio,es ESP,MF,35,33,0.0,0.0,2014-2015,fecd633,Racing-Santander,"2,789",31.0,15.0,0.0,52.0,1.0,,Racing-Santander
,Mario Fernández,es ESP,GK,32,32,0.0,0.0,2014-2015,02c89cb6,Racing-Santander,"2,875",31.9,5.0,1.0,52.0,1.0,,Racing-Santander
,Saúl García,es ESP,DF,36,28,2.0,0.0,2014-2015,dafa5038,Racing-Santander,"2,462",27.4,6.0,0.0,52.0,1.0,,Racing-Santander
,David Miguélez,es ESP,FW,32,25,1.0,2.0,2014-2015,34a1a8f4,Racing-Santander,"2,129",23.7,4.0,0.0,52.0,1.0,2921.0,Racing-Santander
,Javi Soria,es ESP,"DF,MF",28,21,2.0,2.0,2014-2015,c4889739,Racing-Santander,"1,763",19.6,4.0,1.0,52.0,1.0,2922.0,Racing-Santander
,Samuel,es ESP,DF,22,18,0.0,0.0,2014-2015,7055133,Racing-Santander,"1,639",18.2,7.0,1.0,52.0,1.0,2861.0,Racing-Santander
,Álvaro García,es ESP,MF,30,16,5.0,3.0,2014-2015,90bbd822,Racing-Santander,"1,584",17.6,4.0,0.0,52.0,1.0,2923.0,Racing-Santander
,Quique,es ESP,"FW,MF",19,16,2.0,4.0,2014-2015,c966fce1,Racing-Santander,"1,475",16.4,3.0,0.0,52.0,1.0,,Racing-Santander
,Borja San Emeterio,es ESP,DF,19,16,0.0,0.0,2014-2015,3fd16042,Racing-Santander,"1,467",16.3,7.0,0.0,52.0,1.0,2924.0,Racing-Santander
,Andreu Guerao,es ESP,MF,20,16,0.0,0.0,2014-2015,2358bf6a,Racing-Santander,"1,369",15.2,6.0,1.0,52.0,1.0,2910.0,Racing-Santander
,Borja Granero,es ESP,"DF,MF",27,15,1.0,3.0,2014-2015,080b1c1,Racing-Santander,"1,489",16.5,10.0,1.0,52.0,1.0,,Racing-Santander
,Mariano Sanz,es ESP,FW,30,13,1.0,6.0,2014-2015,b5cf646d,Racing-Santander,"1,371",15.2,7.0,2.0,52.0,1.0,2925.0,Racing-Santander
,Bernardo,,DF,16,13,1.0,0.0,2014-2015,4067e9d6,Racing-Santander,"1,198",13.3,4.0,0.0,52.0,,,Racing-Santander
,Mamadou Koné,ci CIV,FW,15,13,1.0,7.0,2014-2015,85b9dca0,Racing-Santander,"1,174",13.0,3.0,0.0,52.0,35.0,,Racing-Santander
,Mamadou Sylla,sn SEN,FW,11,11,1.0,3.0,2014-2015,5ec95f8,Racing-Santander,951,10.6,3.0,0.0,52.0,34.0,2926.0,Racing-Santander
,Francis,es ESP,"DF,MF",9,8,0.0,0.0,2014-2015,4c7c24,Racing-Santander,630,7.0,4.0,0.0,52.0,1.0,2890.0,Racing-Santander
,Germán Parreño,es ESP,GK,7,6,0.0,0.0,2014-2015,1561cd53,Racing-Santander,545,6.1,0.0,0.0,52.0,1.0,2927.0,Racing-Santander
,Iván Moreno,es ESP,MF,22,5,1.0,0.0,2014-2015,ce5d4b0f,Racing-Santander,620,6.9,3.0,0.0,52.0,1.0,2928.0,Racing-Santander
,Rubén Durán,es ESP,"FW,MF",13,4,1.0,0.0,2014-2015,8da55828,Racing-Santander,441,4.9,1.0,0.0,52.0,1.0,2929.0,Racing-Santander
,Raúl Fernández,es ESP,GK,4,4,0.0,0.0,2014-2015,6fb59070,Racing-Santander,360,4.0,0.0,0.0,52.0,1.0,,Racing-Santander
,Adán Pérez,es ESP,MF,6,2,0.0,0.0,2014-2015,0d1ce336,Racing-Santander,167,1.9,0.0,0.0,52.0,1.0,2930.0,Racing-Santander
,Oscar Fernandez,,,2,0,0.0,0.0,2014-2015,,Racing-Santander,24,0.3,0.0,0.0,52.0,,,Racing-Santander
,Oriol Lozano,es ESP,DF,1,0,0.0,0.0,2014-2015,d23e858,Racing-Santander,21,0.2,1.0,1.0,52.0,1.0,2852.0,Racing-Santander
,Valdo,cv CPV,"FW,MF",1,0,0.0,0.0,2014-2015,5d34e206,Racing-Santander,2,0.0,0.0,0.0,52.0,85.0,,Racing-Santander
,Sergio Camus,es ESP,MF,0,0,,,2014-2015,f479b945,Racing-Santander,,,,,52.0,1.0,2931.0,Racing-Santander
,Bernardo Cruz,es ESP,DF,0,0,,,2014-2015,47872f21,Racing-Santander,,,,,52.0,1.0,2932.0,Racing-Santander
,Puras,es ESP,GK,0,0,,,2014-2015,7dce8ef9,Racing-Santander,,,,,52.0,1.0,2933.0,Racing-Santander
,﻿Alain Álvarez,es ESP,DF,1,1,0.0,0.0,2015-2016,4ba9547c,Racing-Santander,90.0,1.0,0.0,0.0,52.0,1.0,2934.0,Racing-Santander
,José Artiles,es ESP,"FW,MF",1,1,0.0,0.0,2015-2016,913e81fb,Racing-Santander,90.0,1.0,0.0,0.0,52.0,1.0,2935.0,Racing-Santander
,César Caneda,es ESP,DF,1,1,0.0,0.0,2015-2016,1013adcf,Racing-Santander,90.0,1.0,0.0,0.0,52.0,1.0,,Racing-Santander
,Borja Docal,es ESP,"DF,MF",1,1,0.0,0.0,2015-2016,754dd22a,Racing-Santander,90.0,1.0,1.0,0.0,52.0,1.0,2907.0,Racing-Santander
,Kamal,es ESP,MF,1,1,0.0,0.0,2015-2016,b052aa2f,Racing-Santander,90.0,1.0,0.0,0.0,52.0,1.0,2936.0,Racing-Santander
,Dani Rodríguez,es ESP,"FW,MF",1,1,0.0,0.0,2015-2016,70f8e0bd,Racing-Santander,90.0,1.0,1.0,0.0,52.0,1.0,,Racing-Santander
,Fede San Emeterio,es ESP,MF,1,1,0.0,0.0,2015-2016,fecd633,Racing-Santander,90.0,1.0,1.0,0.0,52.0,1.0,,Racing-Santander
,Daniel Sotres,es ESP,GK,1,1,0.0,0.0,2015-2016,0a02a8fa,Racing-Santander,90.0,1.0,0.0,0.0,52.0,1.0,,Racing-Santander
,Chus Hevia,es ESP,MF,1,1,0.0,0.0,2015-2016,d576d27,Racing-Santander,59.0,0.7,0.0,0.0,52.0,1.0,2937.0,Racing-Santander
,Dioni,es ESP,FW,1,1,0.0,0.0,2015-2016,c8c5ac,Racing-Santander,53.0,0.6,0.0,0.0,52.0,1.0,,Racing-Santander
,Unai Hernández,es ESP,MF,1,1,0.0,0.0,2015-2016,068997a4,Racing-Santander,45.0,0.5,0.0,0.0,52.0,1.0,2938.0,Racing-Santander
,Óscar Fernández González,es ESP,FW,1,0,0.0,0.0,2015-2016,dd301e95,Racing-Santander,45.0,0.5,0.0,0.0,52.0,1.0,2939.0,Racing-Santander
,Mohamed Coulibaly,fr FRA,"FW,MF",1,0,0.0,0.0,2015-2016,3cc07724,Racing-Santander,37.0,0.4,0.0,0.0,52.0,4.0,2940.0,Racing-Santander
,Isma Cerro,es ESP,FW,1,0,0.0,0.0,2015-2016,6ddc9441,Racing-Santander,31.0,0.3,0.0,0.0,52.0,1.0,2941.0,Racing-Santander
,Sergio Camus,es ESP,MF,0,0,,,2015-2016,f479b945,Racing-Santander,,,,,52.0,1.0,2931.0,Racing-Santander
,Óscar Santiago,es ESP,GK,0,0,,,2015-2016,5e15481b,Racing-Santander,,,,,52.0,1.0,2942.0,Racing-Santander
,﻿Raúl Domínguez,es ESP,GK,4,4,0.0,0.0,2016-2017,cc2d9767,Racing-Santander,360.0,4.0,0.0,0.0,52.0,1.0,2943.0,Racing-Santander
,Samuel Llorca,es ESP,DF,4,4,0.0,0.0,2016-2017,9c3d54f0,Racing-Santander,360.0,4.0,1.0,0.0,52.0,1.0,,Racing-Santander
,Mikel Santamaría,es ESP,DF,4,4,0.0,0.0,2016-2017,c809e332,Racing-Santander,360.0,4.0,0.0,0.0,52.0,1.0,2944.0,Racing-Santander
,Álvaro Peña,es ESP,MF,4,4,0.0,0.0,2016-2017,c5456acc,Racing-Santander,359.0,4.0,2.0,0.0,52.0,1.0,2945.0,Racing-Santander
,Dani Aquino,es ESP,"FW,MF",4,4,0.0,1.0,2016-2017,060a66fb,Racing-Santander,352.0,3.9,1.0,0.0,52.0,1.0,,Racing-Santander
,Heber Pena,es ESP,MF,4,4,0.0,1.0,2016-2017,229c6e7,Racing-Santander,344.0,3.8,1.0,0.0,52.0,1.0,,Racing-Santander
,David Córcoles,es ESP,DF,3,3,0.0,0.0,2016-2017,929ea912,Racing-Santander,270.0,3.0,0.0,0.0,52.0,1.0,,Racing-Santander
,Julen Castañeda,es ESP,DF,2,2,0.0,0.0,2016-2017,fbddd52a,Racing-Santander,180.0,2.0,0.0,0.0,52.0,1.0,2946.0,Racing-Santander
,Caye Quintana,es ESP,FW,2,2,0.0,1.0,2016-2017,42b47114,Racing-Santander,180.0,2.0,0.0,0.0,52.0,1.0,,Racing-Santander
,Sergio Ruiz,es ESP,MF,2,2,0.0,0.0,2016-2017,1f423a54,Racing-Santander,164.0,1.8,0.0,0.0,52.0,1.0,2947.0,Racing-Santander
,Óscar Fernández González,es ESP,FW,2,2,0.0,0.0,2016-2017,dd301e95,Racing-Santander,141.0,1.6,0.0,0.0,52.0,1.0,2939.0,Racing-Santander
,Mohamed Coulibaly,fr FRA,"FW,MF",3,2,0.0,0.0,2016-2017,3cc07724,Racing-Santander,136.0,1.5,0.0,0.0,52.0,4.0,2940.0,Racing-Santander
,Miguel Gándara,es ESP,DF,2,2,0.0,0.0,2016-2017,b9dc8b3d,Racing-Santander,130.0,1.4,0.0,0.0,52.0,1.0,2948.0,Racing-Santander
,César Díaz,es ESP,FW,2,1,0.0,1.0,2016-2017,7717b1b5,Racing-Santander,123.0,1.4,0.0,0.0,52.0,1.0,2949.0,Racing-Santander
,Javi Cobo,es ESP,MF,3,1,0.0,1.0,2016-2017,961e5865,Racing-Santander,99.0,1.1,0.0,0.0,52.0,1.0,2950.0,Racing-Santander
,Alberto Gómez,es ESP,MF,2,1,0.0,0.0,2016-2017,5e60bd,Racing-Santander,91.0,1.0,1.0,0.0,52.0,1.0,2951.0,Racing-Santander
,Leonel Bontempo,ar ARG,DF,1,1,0.0,0.0,2016-2017,c7648963,Racing-Santander,90.0,1.0,0.0,0.0,52.0,5.0,2952.0,Racing-Santander
,Borja Granero,es ESP,"DF,MF",1,1,0.0,0.0,2016-2017,080b1c1,Racing-Santander,90.0,1.0,1.0,0.0,52.0,1.0,,Racing-Santander
,Jorge Somavilla,es ESP,FW,2,0,0.0,0.0,2016-2017,0e5268d,Racing-Santander,50.0,0.6,0.0,0.0,52.0,1.0,2953.0,Racing-Santander
,Israel Puerto,es ESP,DF,1,0,0.0,0.0,2016-2017,c657b98d,Racing-Santander,29.0,0.3,0.0,0.0,52.0,1.0,,Racing-Santander
,Sergio Camus,es ESP,MF,1,0,0.0,0.0,2016-2017,f479b945,Racing-Santander,21.0,0.2,0.0,0.0,52.0,1.0,2931.0,Racing-Santander
,Laro Setién,es ESP,MF,1,0,0.0,0.0,2016-2017,7afa3bfb,Racing-Santander,16.0,0.2,0.0,0.0,52.0,1.0,2954.0,Racing-Santander
,José Castañeda,es ESP,MF,1,0,0.0,0.0,2016-2017,c8be009f,Racing-Santander,15.0,0.2,0.0,0.0,52.0,1.0,2955.0,Racing-Santander
,Iván Crespo,es ESP,GK,0,0,,,2016-2017,31ae3b7e,Racing-Santander,,,,,52.0,1.0,2956.0,Racing-Santander
,﻿Aitor Buñuel,es ESP,DF,5,5,0.0,0.0,2018-2019,6555c592,Racing-Santander,450.0,5.0,2.0,0.0,52.0,1.0,,Racing-Santander
,Iván Crespo,es ESP,GK,5,5,0.0,0.0,2018-2019,31ae3b7e,Racing-Santander,450.0,5.0,0.0,0.0,52.0,1.0,2956.0,Racing-Santander
,Óscar Gil,es ESP,DF,5,5,0.0,0.0,2018-2019,8ee275b6,Racing-Santander,450.0,5.0,2.0,0.0,52.0,1.0,2957.0,Racing-Santander
,Jon Ander,es ESP,FW,5,4,0.0,0.0,2018-2019,17fe96c3,Racing-Santander,367.0,4.1,0.0,0.0,52.0,1.0,2958.0,Racing-Santander
,Enzo Lombardo,fr FRA,MF,4,4,0.0,0.0,2018-2019,063f5a2,Racing-Santander,340.0,3.8,2.0,1.0,52.0,4.0,2969.0,Racing-Santander
,Quique Rivero,es ESP,MF,4,4,0.0,2.0,2018-2019,0204d102,Racing-Santander,307.0,3.4,1.0,0.0,52.0,1.0,2898.0,Racing-Santander
,Nico Hidalgo,es ESP,MF,5,4,0.0,0.0,2018-2019,9798f0d5,Racing-Santander,298.0,3.3,1.0,0.0,52.0,1.0,2959.0,Racing-Santander
,Jordi,es ESP,DF,3,3,0.0,0.0,2018-2019,744a8a7c,Racing-Santander,270.0,3.0,0.0,0.0,52.0,1.0,,Racing-Santander
,Sergio Ruiz,es ESP,MF,3,3,0.0,0.0,2018-2019,1f423a54,Racing-Santander,270.0,3.0,0.0,0.0,52.0,1.0,2947.0,Racing-Santander
,Rulo Prieto,es ESP,DF,3,3,0.0,0.0,2018-2019,93ab8e3b,Racing-Santander,250.0,2.8,2.0,0.0,52.0,1.0,2960.0,Racing-Santander
,Julen Castañeda,es ESP,DF,4,2,0.0,1.0,2018-2019,fbddd52a,Racing-Santander,220.0,2.4,1.0,0.0,52.0,1.0,2946.0,Racing-Santander
,Rafael de Vicente Hernández,es ESP,MF,4,2,0.0,0.0,2018-2019,bde52d2c,Racing-Santander,217.0,2.4,1.0,0.0,52.0,1.0,,Racing-Santander
,Berto Cayarga,es ESP,MF,4,2,0.0,0.0,2018-2019,6f5123ed,Racing-Santander,209.0,2.3,2.0,0.0,52.0,1.0,2961.0,Racing-Santander
,Álvaro Cejudo,es ESP,MF,3,2,0.0,0.0,2018-2019,39b23eb,Racing-Santander,167.0,1.9,0.0,0.0,52.0,1.0,,Racing-Santander
,César Díaz,es ESP,MF,2,1,0.0,0.0,2018-2019,7717b1b5,Racing-Santander,135.0,1.5,0.0,0.0,52.0,1.0,2949.0,Racing-Santander
,Jerin Ramos,cv CPV,DF,2,1,0.0,0.0,2018-2019,45a759dc,Racing-Santander,117.0,1.3,1.0,0.0,52.0,85.0,2962.0,Racing-Santander
,Ritchie Kitoko,be BEL,MF,1,1,0.0,0.0,2018-2019,d403d81a,Racing-Santander,90.0,1.0,1.0,0.0,52.0,27.0,2963.0,Racing-Santander
,Iñaki Olaortua,es ESP,DF,1,1,0.0,0.0,2018-2019,72d5e137,Racing-Santander,90.0,1.0,0.0,0.0,52.0,1.0,2964.0,Racing-Santander
,Chus Puras,es ESP,DF,1,1,0.0,0.0,2018-2019,06719549,Racing-Santander,90.0,1.0,1.0,0.0,52.0,1.0,,Racing-Santander
,Daniel Lucas Segovia,es ESP,FW,1,1,0.0,1.0,2018-2019,031e2459,Racing-Santander,81.0,0.9,1.0,0.0,52.0,1.0,2966.0,Racing-Santander
,Juanjo Expósito,es ESP,FW,3,1,0.0,0.0,2018-2019,f0a0b756,Racing-Santander,65.0,0.7,0.0,0.0,52.0,1.0,,Racing-Santander
,Soberón,es ESP,FW,1,0,0.0,0.0,2018-2019,c05de865,Racing-Santander,16.0,0.2,1.0,0.0,52.0,1.0,2967.0,Racing-Santander
,Jagoba Zárraga,es ESP,GK,0,0,,,2018-2019,9b51ad7a,Racing-Santander,,,,,52.0,1.0,2968.0,Racing-Santander
,﻿Luca Zidane,fr FRA,GK,33,33,0.0,0.0,2019-2020,c818c4d9,Racing-Santander,"2,970",33.0,3.0,0.0,52.0,4.0,149.0,Racing-Santander
,Jordi,es ESP,DF,35,33,1.0,2.0,2019-2020,744a8a7c,Racing-Santander,"2,845",31.6,9.0,0.0,52.0,1.0,,Racing-Santander
,Enzo Lombardo,fr FRA,MF,31,31,3.0,3.0,2019-2020,063f5a2,Racing-Santander,"2,596",28.8,3.0,0.0,52.0,4.0,2969.0,Racing-Santander
,Aitor Buñuel,es ESP,DF,29,29,1.0,0.0,2019-2020,6555c592,Racing-Santander,"2,577",28.6,6.0,1.0,52.0,1.0,,Racing-Santander
,Mario Ortiz Ruiz,es ESP,MF,34,27,0.0,0.0,2019-2020,82661dc4,Racing-Santander,"2,522",28.0,8.0,2.0,52.0,1.0,2888.0,Racing-Santander
,Álvaro Cejudo,es ESP,MF,31,27,7.0,9.0,2019-2020,39b23eb,Racing-Santander,"2,286",25.4,7.0,0.0,52.0,1.0,,Racing-Santander
,Moisés Delgado,es ESP,DF,26,24,1.0,1.0,2019-2020,248c409d,Racing-Santander,"2,168",24.1,9.0,2.0,52.0,1.0,,Racing-Santander
,Sergio Ruiz,es ESP,MF,31,22,0.0,0.0,2019-2020,1f423a54,Racing-Santander,"2,136",23.7,2.0,0.0,52.0,1.0,2947.0,Racing-Santander
,Iñaki Olaortua,es ESP,DF,28,21,0.0,0.0,2019-2020,72d5e137,Racing-Santander,"2,067",23.0,9.0,1.0,52.0,1.0,2964.0,Racing-Santander
,Karim Yoda,fr FRA,MF,22,21,4.0,8.0,2019-2020,7893629,Racing-Santander,"1,822",20.2,4.0,0.0,52.0,4.0,2970.0,Racing-Santander
,Alexis,es ESP,DF,20,18,0.0,0.0,2019-2020,db0cd1ae,Racing-Santander,"1,553",17.3,9.0,0.0,52.0,1.0,,Racing-Santander
,Ritchie Kitoko,be BEL,MF,20,17,1.0,0.0,2019-2020,d403d81a,Racing-Santander,"1,148",12.8,6.0,0.0,52.0,27.0,2963.0,Racing-Santander
,David Carmona,es ESP,DF,22,16,0.0,0.0,2019-2020,d922d43,Racing-Santander,"1,552",17.2,4.0,0.0,52.0,1.0,,Racing-Santander
,David Rodríguez,es ESP,FW,27,15,2.0,2.0,2019-2020,bae862bf,Racing-Santander,"1,392",15.5,1.0,0.0,52.0,1.0,,Racing-Santander
,Abraham Minero,es ESP,DF,16,14,0.0,0.0,2019-2020,ce2c56fc,Racing-Santander,"1,265",14.1,6.0,2.0,52.0,1.0,2971.0,Racing-Santander
,Daniel Toribio,es ESP,MF,22,14,0.0,0.0,2019-2020,0ced6664,Racing-Santander,"1,189",13.2,3.0,0.0,52.0,1.0,,Racing-Santander
,Manu Hernando,es ESP,DF,15,14,1.0,1.0,2019-2020,5920c7c7,Racing-Santander,"1,164",12.9,4.0,1.0,52.0,1.0,2972.0,Racing-Santander
,Nuha Marong,gm GAM,FW,19,12,1.0,3.0,2019-2020,37ecae2d,Racing-Santander,"1,095",12.2,0.0,0.0,52.0,92.0,2973.0,Racing-Santander
,Nando,es ESP,"MF,DF",13,11,3.0,1.0,2019-2020,6c041474,Racing-Santander,768,8.5,2.0,0.0,52.0,1.0,2974.0,Racing-Santander
,Guillermo,es ESP,FW,13,10,0.0,3.0,2019-2020,15107141,Racing-Santander,904,10.0,0.0,0.0,52.0,1.0,,Racing-Santander
,Nico Hidalgo,es ESP,"MF,FW",29,9,2.0,0.0,2019-2020,9798f0d5,Racing-Santander,"1,008",11.2,3.0,0.0,52.0,1.0,2959.0,Racing-Santander
,Aristote Nkaka,be BEL,MF,16,9,1.0,0.0,2019-2020,36d5c51e,Racing-Santander,805,8.9,8.0,2.0,52.0,27.0,2975.0,Racing-Santander
,Borja Galán,es ESP,MF,10,8,0.0,1.0,2019-2020,3d8d4593,Racing-Santander,645,7.2,2.0,0.0,52.0,1.0,,Racing-Santander
,Iván Crespo,es ESP,GK,6,6,0.0,0.0,2019-2020,31ae3b7e,Racing-Santander,540,6.0,0.0,0.0,52.0,1.0,2956.0,Racing-Santander
,Jon Ander,es ESP,FW,12,5,0.0,1.0,2019-2020,17fe96c3,Racing-Santander,511,5.7,4.0,0.0,52.0,1.0,2958.0,Racing-Santander
,David Barral,es ESP,FW,12,3,0.0,1.0,2019-2020,d99f9282,Racing-Santander,373,4.1,3.0,0.0,52.0,1.0,2976.0,Racing-Santander
,Lucas,es ESP,GK,3,3,0.0,0.0,2019-2020,cc0dffcb,Racing-Santander,270,3.0,0.0,0.0,52.0,1.0,2977.0,Racing-Santander
,Berto Cayarga,es ESP,MF,7,3,0.0,0.0,2019-2020,6f5123ed,Racing-Santander,251,2.8,1.0,0.0,52.0,1.0,2961.0,Racing-Santander
,Giorgi Papunashvili,ge GEO,MF,4,2,0.0,0.0,2019-2020,95fa6d08,Racing-Santander,173,1.9,0.0,0.0,52.0,76.0,2978.0,Racing-Santander
,Martín,es ESP,MF,3,2,0.0,0.0,2019-2020,b2db7274,Racing-Santander,171,1.9,0.0,0.0,52.0,1.0,2992.0,Racing-Santander
,Marco Camús,es ESP,MF,6,1,0.0,0.0,2019-2020,77922fef,Racing-Santander,175,1.9,1.0,0.0,52.0,1.0,2979.0,Racing-Santander
,Siverio,es ESP,FW,5,1,0.0,1.0,2019-2020,8f5c36a5,Racing-Santander,139,1.5,1.0,0.0,52.0,1.0,2980.0,Racing-Santander
,Goñi ,es ESP,DF,2,1,0.0,0.0,2019-2020,07d2d68f,Racing-Santander,103,1.1,0.0,0.0,52.0,1.0,2981.0,Racing-Santander
,Rafa Tresaco,es ESP,FW,6,0,0.0,0.0,2019-2020,f0d37caa,Racing-Santander,100,1.1,0.0,0.0,52.0,1.0,2982.0,Racing-Santander
,Óscar Gil,es ESP,DF,1,0,0.0,0.0,2019-2020,8ee275b6,Racing-Santander,12,0.1,0.0,0.0,52.0,1.0,2957.0,Racing-Santander
,Germán Fernández,es ESP,GK,0,0,,,2019-2020,cbc95c48,Racing-Santander,,,,,52.0,1.0,2983.0,Racing-Santander
,Íñigo Sainz Maza,es ESP,DF,0,0,,,2019-2020,7bbacdc4,Racing-Santander,,,,,52.0,1.0,2984.0,Racing-Santander
,﻿Diego Ceballos,es ESP,MF,1,1,0.0,0.0,2020-2021,08012f31,Racing-Santander,90.0,1.0,0.0,0.0,52.0,1.0,2985.0,Racing-Santander
,Óscar Gil,es ESP,DF,1,1,0.0,0.0,2020-2021,8ee275b6,Racing-Santander,90.0,1.0,0.0,0.0,52.0,1.0,2957.0,Racing-Santander
,Lucas,es ESP,GK,1,1,0.0,0.0,2020-2021,cc0dffcb,Racing-Santander,90.0,1.0,0.0,0.0,52.0,1.0,2977.0,Racing-Santander
,Joan Maynau,es ESP,MF,1,1,0.0,0.0,2020-2021,14a2dad5,Racing-Santander,90.0,1.0,1.0,0.0,52.0,1.0,2986.0,Racing-Santander
,Cedric Omoigui,ng NGA,FW,1,1,0.0,0.0,2020-2021,29fa334d,Racing-Santander,90.0,1.0,0.0,0.0,52.0,52.0,,Racing-Santander
,Íñigo Sainz Maza,es ESP,MF,1,1,0.0,0.0,2020-2021,7bbacdc4,Racing-Santander,90.0,1.0,0.0,0.0,52.0,1.0,2984.0,Racing-Santander
,Villapalos,es ESP,DF,1,1,0.0,0.0,2020-2021,f3656e51,Racing-Santander,80.0,0.9,1.0,0.0,52.0,1.0,2987.0,Racing-Santander
,Adrián Balboa,uy URU,FW,1,1,0.0,0.0,2020-2021,42cd719c,Racing-Santander,74.0,0.8,0.0,0.0,52.0,8.0,2988.0,Racing-Santander
,Pablo Torre,es ESP,MF,1,1,0.0,0.0,2020-2021,04e531b6,Racing-Santander,74.0,0.8,0.0,0.0,52.0,1.0,2989.0,Racing-Santander
,Isaac Nana Asare,gh GHA,MF,1,1,0.0,0.0,2020-2021,b109c2a5,Racing-Santander,60.0,0.7,0.0,0.0,52.0,17.0,2990.0,Racing-Santander
,Bernardo Matić,hr CRO,DF,1,1,0.0,0.0,2020-2021,080d1b41,Racing-Santander,45.0,0.5,1.0,0.0,52.0,16.0,2991.0,Racing-Santander
,Jordi,es ESP,DF,1,0,0.0,0.0,2020-2021,744a8a7c,Racing-Santander,45.0,0.5,1.0,0.0,52.0,1.0,,Racing-Santander
,Martín,es ESP,MF,1,0,0.0,0.0,2020-2021,b2db7274,Racing-Santander,30.0,0.3,0.0,0.0,52.0,1.0,2992.0,Racing-Santander
,Marco Camús,es ESP,MF,1,0,0.0,0.0,2020-2021,77922fef,Racing-Santander,16.0,0.2,0.0,0.0,52.0,1.0,2979.0,Racing-Santander
,Siverio,es ESP,FW,1,0,0.0,0.0,2020-2021,8f5c36a5,Racing-Santander,16.0,0.2,0.0,0.0,52.0,1.0,2980.0,Racing-Santander
,Patrick Soko,cm CMR,MF,1,0,0.0,0.0,2020-2021,0b87db,Racing-Santander,10.0,0.1,0.0,0.0,52.0,36.0,,Racing-Santander
,Ismael Benktib,es ESP,MF,0,0,,,2020-2021,c590693,Racing-Santander,,,,,52.0,1.0,2993.0,Racing-Santander
,Álvaro Cejudo,es ESP,MF,0,0,,,2020-2021,39b23eb,Racing-Santander,,,,,52.0,1.0,,Racing-Santander
,Iván Crespo,es ESP,GK,0,0,,,2020-2021,31ae3b7e,Racing-Santander,,,,,52.0,1.0,2956.0,Racing-Santander
,Mantilla,es ESP,DF,0,0,,,2020-2021,d1fac0d5,Racing-Santander,,,,,52.0,1.0,2994.0,Racing-Santander
